名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
52位,力士,瘋和尚也有拿斧頭的今天,01:11.50,2019.11.06 22:53:43,2019.11.10,第四週
52位,槍擊士,皮030蛋,01:15.80,2019.11.09 08:51:13,2019.11.10,第四週
52位,刺客,SPIRITWIND,01:25.40,2019.11.06 19:56:55,2019.11.10,第四週
52位,弓箭手,Scorpio?無羽箭,01:29.70,2019.11.06 17:26:44,2019.11.10,第四週
52位,乾坤士,漼溰,01:56.70,2019.11.06 20:38:26,2019.11.10,第四週
53位,劍士,城市不築敗市有瑜,00:31.90,2019.11.06 19:21:24,2019.11.10,第四週
53位,召喚師,啵啵哩,00:49.10,2019.11.08 06:53:31,2019.11.10,第四週
53位,拳士,內用妳的微笑?外帶妳的心,00:52.50,2019.11.09 22:48:55,2019.11.10,第四週
53位,咒術師,佐丹妮,00:56.0,2019.11.07 15:34:28,2019.11.10,第四週
53位,鬥士,RonPredator,00:59.40,2019.11.09 19:26:14,2019.11.10,第四週
53位,燐劍士,紫菱琉璃,01:00.20,2019.11.08 17:36:40,2019.11.10,第四週
53位,氣功士,神MkCarry,01:06.90,2019.11.09 16:38:50,2019.11.10,第四週
53位,力士,希梅爾,01:12.20,2019.11.08 02:35:28,2019.11.10,第四週
53位,槍擊士,Panqo,01:15.90,2019.11.08 13:50:53,2019.11.10,第四週
53位,刺客,賈霸倘喝綑,01:27.30,2019.11.08 23:17:26,2019.11.10,第四週
53位,弓箭手,優莉西亞,01:29.80,2019.11.07 23:56:22,2019.11.10,第四週
53位,乾坤士,緋月翎蝶,01:59.0,2019.11.06 22:35:39,2019.11.10,第四週
54位,劍士,僾玥璃?,00:32.30,2019.11.06 12:48:17,2019.11.10,第四週
54位,召喚師,?芙,00:49.30,2019.11.07 04:25:34,2019.11.10,第四週
54位,拳士,凜果,00:52.60,2019.11.08 20:38:23,2019.11.10,第四週
54位,咒術師,冽痕?,00:56.30,2019.11.07 13:43:20,2019.11.10,第四週
54位,鬥士,青山蝶夢,00:59.90,2019.11.09 08:01:51,2019.11.10,第四週
54位,燐劍士,咕狗,01:00.30,2019.11.06 16:57:21,2019.11.10,第四週
54位,氣功士,神?優?,01:07.10,2019.11.09 15:25:10,2019.11.10,第四週
54位,力士,nFtSg?空空?,01:12.20,2019.11.08 05:26:56,2019.11.10,第四週
54位,槍擊士,夢星魚,01:17.20,2019.11.08 18:54:22,2019.11.10,第四週
54位,刺客,刺客x膝蓋嚇一跳,01:27.60,2019.11.07 19:21:41,2019.11.10,第四週
54位,弓箭手,晴心翎,01:30.90,2019.11.08 02:02:59,2019.11.10,第四週
54位,乾坤士,簡辰,01:59.30,2019.11.08 01:31:40,2019.11.10,第四週
55位,劍士,愛逗喵的Fish,00:32.30,2019.11.09 03:19:28,2019.11.10,第四週
55位,召喚師,叡麟?,00:49.70,2019.11.09 17:01:13,2019.11.10,第四週
55位,拳士,幻炎x,00:54.0,2019.11.07 14:08:30,2019.11.10,第四週
55位,咒術師,五十二式,00:57.20,2019.11.09 11:52:46,2019.11.10,第四週
55位,鬥士,悅芯光柔,01:00.50,2019.11.06 19:41:24,2019.11.10,第四週
55位,燐劍士,夜魂x御,01:00.70,2019.11.09 13:07:41,2019.11.10,第四週
55位,氣功士,弦羚,01:07.30,2019.11.09 19:31:49,2019.11.10,第四週
55位,力士,我是小茉莉我要強姦你,01:12.50,2019.11.08 23:53:16,2019.11.10,第四週
55位,槍擊士,白粉茉,01:18.0,2019.11.09 03:22:37,2019.11.10,第四週
55位,刺客,雪若冰心,01:28.80,2019.11.09 01:27:37,2019.11.10,第四週
55位,弓箭手,奏無音,01:31.60,2019.11.09 05:12:34,2019.11.10,第四週
55位,乾坤士,楓飛殺,02:00.20,2019.11.07 20:53:40,2019.11.10,第四週
56位,劍士,宇智波宣兒o,00:34.10,2019.11.06 16:58:24,2019.11.10,第四週
56位,召喚師,夜不能寐,00:50.10,2019.11.06 18:40:27,2019.11.10,第四週
56位,拳士,SyaA,00:54.20,2019.11.08 00:42:28,2019.11.10,第四週
56位,咒術師,Lornabeka,00:57.80,2019.11.06 14:44:04,2019.11.10,第四週
56位,鬥士,?臉滾鍵盤,01:00.60,2019.11.07 23:52:58,2019.11.10,第四週
56位,燐劍士,安安靜靜?,01:01.10,2019.11.08 11:51:50,2019.11.10,第四週
56位,氣功士,流飄,01:07.90,2019.11.06 21:44:26,2019.11.10,第四週
56位,力士,艾莉沙,01:13.0,2019.11.09 22:47:00,2019.11.10,第四週
56位,槍擊士,羋玥?,01:18.30,2019.11.08 23:49:31,2019.11.10,第四週
56位,刺客,Original豆漿,01:30.50,2019.11.09 00:53:44,2019.11.10,第四週
56位,弓箭手,不染?,01:32.20,2019.11.08 21:09:05,2019.11.10,第四週
56位,乾坤士,夏羽忻,02:01.10,2019.11.07 12:57:08,2019.11.10,第四週
57位,劍士,???,00:34.40,2019.11.10 00:25:15,2019.11.10,第四週
57位,召喚師,慕綾?,00:50.70,2019.11.08 10:29:57,2019.11.10,第四週
57位,拳士,柚寒星,00:54.20,2019.11.09 20:48:18,2019.11.10,第四週
57位,咒術師,皮咖啾,00:58.20,2019.11.06 18:01:26,2019.11.10,第四週
57位,鬥士,知識就是力量培根就是熱量,01:01.30,2019.11.08 21:58:42,2019.11.10,第四週
57位,燐劍士,遊蓁,01:01.80,2019.11.09 14:53:58,2019.11.10,第四週
57位,氣功士,小馴鹿,01:08.60,2019.11.08 17:08:40,2019.11.10,第四週
57位,力士,更衣,01:13.10,2019.11.10 01:31:01,2019.11.10,第四週
57位,槍擊士,平兒o,01:18.80,2019.11.08 12:21:35,2019.11.10,第四週
57位,刺客,billywu,01:31.30,2019.11.06 18:10:00,2019.11.10,第四週
57位,弓箭手,夜川?,01:34.30,2019.11.07 22:20:10,2019.11.10,第四週
57位,乾坤士,SuSoYeon,02:01.50,2019.11.10 01:56:54,2019.11.10,第四週
58位,劍士,娜娜姐姐?,00:34.70,2019.11.09 09:13:14,2019.11.10,第四週
58位,召喚師,蘇打蜜?,00:50.70,2019.11.09 04:47:23,2019.11.10,第四週
58位,拳士,智乃醬??Chino??,00:55.20,2019.11.09 21:25:51,2019.11.10,第四週
58位,咒術師,雪雪?,00:58.30,2019.11.06 17:05:29,2019.11.10,第四週
58位,燐劍士,o醉懸月o,01:02.0,2019.11.06 18:57:50,2019.11.10,第四週
58位,鬥士,紫紜天,01:03.20,2019.11.06 12:34:21,2019.11.10,第四週
58位,氣功士,一鈴音一,01:08.80,2019.11.07 00:53:51,2019.11.10,第四週
58位,力士,幻霧朧,01:13.60,2019.11.09 13:22:05,2019.11.10,第四週
58位,槍擊士,煙雨鈴,01:19.70,2019.11.07 19:49:11,2019.11.10,第四週
58位,刺客,蒼無羽,01:32.0,2019.11.06 19:16:22,2019.11.10,第四週
58位,弓箭手,螢挽,01:35.20,2019.11.07 20:12:43,2019.11.10,第四週
58位,乾坤士,幾多對持續愛到幾多歲?,02:03.60,2019.11.06 16:34:24,2019.11.10,第四週
59位,劍士,小白小白小小白,00:35.0,2019.11.07 20:23:29,2019.11.10,第四週
59位,召喚師,?夜辰星,00:50.70,2019.11.09 21:10:12,2019.11.10,第四週
59位,拳士,乂香米寶寶乂,00:55.70,2019.11.06 16:08:45,2019.11.10,第四週
59位,咒術師,?Um,00:58.70,2019.11.09 23:39:28,2019.11.10,第四週
59位,燐劍士,動都不想動的胖子,01:03.20,2019.11.09 18:07:47,2019.11.10,第四週
59位,鬥士,斬你禍根沖馬桶,01:04.30,2019.11.09 12:24:11,2019.11.10,第四週
59位,氣功士,熾燄?燐,01:08.80,2019.11.09 22:58:01,2019.11.10,第四週
59位,力士,阿迪仔?,01:14.90,2019.11.06 23:24:26,2019.11.10,第四週
59位,槍擊士,小乖?,01:19.90,2019.11.08 01:50:18,2019.11.10,第四週
59位,刺客,星天螢火,01:32.60,2019.11.09 22:05:46,2019.11.10,第四週
59位,弓箭手,?漪,01:35.40,2019.11.08 13:34:13,2019.11.10,第四週
59位,乾坤士,迷途女子,02:03.80,2019.11.08 00:14:20,2019.11.10,第四週
60位,劍士,Oo艾克高爾oO,00:35.40,2019.11.06 11:59:01,2019.11.10,第四週
60位,召喚師,棉花糖果,00:51.20,2019.11.08 00:13:35,2019.11.10,第四週
60位,拳士,詠春,00:55.80,2019.11.06 23:13:46,2019.11.10,第四週
60位,咒術師,陳美米,00:59.30,2019.11.07 00:34:02,2019.11.10,第四週
60位,燐劍士,神鬼憩?鳴?,01:03.30,2019.11.07 01:14:24,2019.11.10,第四週
60位,鬥士,莉普卡,01:04.80,2019.11.06 20:57:48,2019.11.10,第四週
60位,氣功士,楓之暴雨蘿莉,01:09.80,2019.11.09 11:07:50,2019.11.10,第四週
60位,力士,o醉落夕風o,01:15.40,2019.11.07 17:29:07,2019.11.10,第四週
60位,槍擊士,一昨晚不是我一,01:21.80,2019.11.08 22:26:43,2019.11.10,第四週
60位,刺客,韓涵兒,01:35.0,2019.11.08 21:56:59,2019.11.10,第四週
60位,弓箭手,羿睨?汐,01:37.10,2019.11.06 14:03:32,2019.11.10,第四週
60位,乾坤士,真田?,02:10.70,2019.11.06 11:49:06,2019.11.10,第四週
61位,劍士,說什麼,00:36.0,2019.11.09 00:32:00,2019.11.10,第四週
61位,召喚師,貓貓小,00:52.60,2019.11.07 21:19:28,2019.11.10,第四週
61位,拳士,微糖多綠,00:56.80,2019.11.08 11:11:47,2019.11.10,第四週
61位,咒術師,夏楓?,00:59.60,2019.11.06 13:16:10,2019.11.10,第四週
61位,燐劍士,曉劍劍,01:03.50,2019.11.09 10:47:01,2019.11.10,第四週
61位,鬥士,滴滴答答吹喇叭,01:05.0,2019.11.06 19:39:03,2019.11.10,第四週
61位,氣功士,o噹噹o,01:10.0,2019.11.06 18:58:26,2019.11.10,第四週
61位,力士,免費線上學英文,01:15.80,2019.11.10 01:29:18,2019.11.10,第四週
61位,槍擊士,書寫你的天涯我的咫尺,01:23.20,2019.11.07 20:25:03,2019.11.10,第四週
61位,刺客,邈無聲息,01:36.70,2019.11.06 14:01:50,2019.11.10,第四週
61位,弓箭手,萌萌大奶?,01:39.80,2019.11.08 19:08:50,2019.11.10,第四週
61位,乾坤士,喬妍玉,02:10.90,2019.11.07 01:27:41,2019.11.10,第四週
62位,劍士,雪天妘,00:36.30,2019.11.08 12:46:53,2019.11.10,第四週
62位,召喚師,給我胖次,00:52.90,2019.11.07 21:55:19,2019.11.10,第四週
62位,拳士,貓月月?,00:57.0,2019.11.07 21:21:39,2019.11.10,第四週
62位,咒術師,禎愛520,00:59.90,2019.11.08 01:19:04,2019.11.10,第四週
62位,燐劍士,SilverChario,01:04.0,2019.11.08 12:59:36,2019.11.10,第四週
62位,鬥士,櫻島惠琉織,01:05.80,2019.11.07 19:53:07,2019.11.10,第四週
62位,氣功士,一小多一,01:10.70,2019.11.08 19:18:39,2019.11.10,第四週
62位,力士,風花雪月斬,01:16.0,2019.11.06 11:26:31,2019.11.10,第四週
62位,槍擊士,赤龍白夜,01:23.40,2019.11.06 17:37:00,2019.11.10,第四週
62位,弓箭手,凝?晨雪,01:40.30,2019.11.07 23:35:28,2019.11.10,第四週
62位,刺客,卡比豬豬,01:40.50,2019.11.08 20:34:10,2019.11.10,第四週
62位,乾坤士,伊蕾爾,02:11.0,2019.11.09 19:23:33,2019.11.10,第四週
63位,劍士,楓筑,00:37.20,2019.11.06 13:42:04,2019.11.10,第四週
63位,召喚師,Scotland,00:53.30,2019.11.07 18:53:00,2019.11.10,第四週
63位,拳士,叮咚的,00:57.70,2019.11.06 17:56:16,2019.11.10,第四週
63位,咒術師,Arde,01:00.0,2019.11.08 16:23:06,2019.11.10,第四週
63位,燐劍士,騷?,01:04.70,2019.11.08 20:35:51,2019.11.10,第四週
63位,鬥士,Waltraute?,01:05.90,2019.11.07 20:52:31,2019.11.10,第四週
63位,氣功士,有翼,01:11.10,2019.11.08 02:08:24,2019.11.10,第四週
63位,力士,趴趴肉,01:19.50,2019.11.09 15:08:12,2019.11.10,第四週
63位,槍擊士,半糖果茶,01:23.80,2019.11.09 23:45:50,2019.11.10,第四週
63位,刺客,名字只是浮雲,01:40.60,2019.11.09 22:21:45,2019.11.10,第四週
63位,弓箭手,明日海?,01:40.90,2019.11.07 10:16:34,2019.11.10,第四週
63位,乾坤士,拉庫薩斯,02:11.10,2019.11.06 15:42:34,2019.11.10,第四週
64位,劍士,星河靖海魄如霜,00:37.20,2019.11.09 10:37:50,2019.11.10,第四週
64位,召喚師,冷語晴,00:54.20,2019.11.09 05:50:35,2019.11.10,第四週
64位,拳士,阿爾馮斯,00:57.70,2019.11.06 19:49:47,2019.11.10,第四週
64位,咒術師,媚魔女,01:00.0,2019.11.09 04:19:01,2019.11.10,第四週
64位,燐劍士,冷月幻燁,01:04.90,2019.11.07 20:35:29,2019.11.10,第四週
64位,鬥士,壹刀躺,01:05.90,2019.11.09 21:38:33,2019.11.10,第四週
64位,氣功士,嫣雨玥,01:11.10,2019.11.09 12:20:36,2019.11.10,第四週
64位,力士,?月野兔?,01:22.70,2019.11.07 15:32:47,2019.11.10,第四週
64位,槍擊士,Miya搶擊,01:25.0,2019.11.07 02:49:35,2019.11.10,第四週
64位,弓箭手,蒔花雪穗,01:41.70,2019.11.08 14:36:56,2019.11.10,第四週
64位,刺客,咕嚕貓x,01:42.0,2019.11.09 16:23:27,2019.11.10,第四週
64位,乾坤士,艾維卡的星舞,02:12.90,2019.11.09 13:19:25,2019.11.10,第四週
65位,劍士,杰杰?,00:37.40,2019.11.07 17:16:36,2019.11.10,第四週
65位,召喚師,海苔鮮蝦捲,00:54.40,2019.11.08 23:56:00,2019.11.10,第四週
65位,拳士,傲宇情,00:57.90,2019.11.09 02:49:16,2019.11.10,第四週
65位,咒術師,寂寞蒼茫,01:00.50,2019.11.07 20:56:18,2019.11.10,第四週
65位,燐劍士,米亞?,01:05.90,2019.11.06 15:15:37,2019.11.10,第四週
65位,鬥士,冰魄?,01:06.30,2019.11.06 12:55:46,2019.11.10,第四週
65位,氣功士,詩穗梨,01:11.40,2019.11.08 05:18:56,2019.11.10,第四週
65位,力士,步惊云,01:22.90,2019.11.06 21:23:29,2019.11.10,第四週
65位,槍擊士,天天say咕拜,01:25.20,2019.11.09 14:56:41,2019.11.10,第四週
65位,刺客,AKaLee,01:42.80,2019.11.08 13:56:48,2019.11.10,第四週
65位,弓箭手,北宮銣錁,01:43.80,2019.11.07 20:36:52,2019.11.10,第四週
65位,乾坤士,寒冰壩拳,02:15.30,2019.11.08 23:24:19,2019.11.10,第四週
66位,劍士,赫連尋雪,00:37.70,2019.11.06 18:48:02,2019.11.10,第四週
66位,召喚師,貝殼俏俏,00:55.20,2019.11.09 19:41:25,2019.11.10,第四週
66位,拳士,陌?,00:58.60,2019.11.08 18:47:16,2019.11.10,第四週
66位,咒術師,夜漪月,01:01.10,2019.11.06 18:41:20,2019.11.10,第四週
66位,燐劍士,伊薩靖,01:06.10,2019.11.07 17:25:37,2019.11.10,第四週
66位,鬥士,傾城雪?,01:06.60,2019.11.06 12:27:59,2019.11.10,第四週
66位,氣功士,菜鳥氣功士,01:12.80,2019.11.06 20:10:38,2019.11.10,第四週
66位,力士,月下小祺,01:23.60,2019.11.06 21:07:59,2019.11.10,第四週
66位,槍擊士,槍一?,01:26.80,2019.11.07 17:44:27,2019.11.10,第四週
66位,弓箭手,Zero?妍,01:44.10,2019.11.09 17:56:53,2019.11.10,第四週
66位,刺客,小摧,01:46.60,2019.11.06 13:25:40,2019.11.10,第四週
66位,乾坤士,巧老虎,02:15.80,2019.11.07 18:56:52,2019.11.10,第四週
67位,劍士,詩杏,00:37.80,2019.11.08 03:31:59,2019.11.10,第四週
67位,召喚師,憂傷兔子,00:56.30,2019.11.08 20:29:51,2019.11.10,第四週
67位,拳士,朕?射妳無罪,00:59.0,2019.11.08 21:52:51,2019.11.10,第四週
67位,咒術師,檸檬玥,01:01.20,2019.11.09 17:39:56,2019.11.10,第四週
67位,鬥士,LEMON?SALT,01:06.60,2019.11.06 19:42:13,2019.11.10,第四週
67位,燐劍士,小輕浮?,01:09.80,2019.11.06 12:44:34,2019.11.10,第四週
67位,氣功士,名刀?白鹿,01:12.80,2019.11.09 14:25:36,2019.11.10,第四週
67位,力士,真麟太雪,01:25.10,2019.11.09 01:01:30,2019.11.10,第四週
67位,槍擊士,I冬眠狗I,01:26.90,2019.11.07 19:00:43,2019.11.10,第四週
67位,弓箭手,破邪清真?森蘭丸,01:44.40,2019.11.08 12:42:10,2019.11.10,第四週
67位,刺客,小Nlim,01:47.30,2019.11.07 19:30:10,2019.11.10,第四週
67位,乾坤士,Scarlett?蒼嵐,02:18.60,2019.11.08 22:04:37,2019.11.10,第四週
68位,劍士,屁眼?,00:38.30,2019.11.07 04:28:51,2019.11.10,第四週
68位,召喚師,吉利喵,00:56.40,2019.11.08 17:21:40,2019.11.10,第四週
68位,拳士,酷龍?,00:59.10,2019.11.09 19:43:19,2019.11.10,第四週
68位,咒術師,放肆精靈,01:01.50,2019.11.09 10:11:00,2019.11.10,第四週
68位,鬥士,義式焦糖奶油千層酥,01:06.80,2019.11.08 06:15:37,2019.11.10,第四週
68位,燐劍士,夜靜雨飄緲,01:09.90,2019.11.09 01:37:26,2019.11.10,第四週
68位,氣功士,醉花憶聽雨,01:13.0,2019.11.06 13:45:37,2019.11.10,第四週
68位,力士,姜怒楓,01:25.60,2019.11.06 19:56:21,2019.11.10,第四週
68位,槍擊士,連續狙擊,01:27.0,2019.11.09 22:20:42,2019.11.10,第四週
68位,弓箭手,貓尾馬卡龍,01:45.40,2019.11.07 19:26:57,2019.11.10,第四週
68位,刺客,千影羽,01:51.40,2019.11.08 23:10:36,2019.11.10,第四週
68位,乾坤士,鑽石幣,02:20.70,2019.11.07 12:34:51,2019.11.10,第四週
69位,劍士,四季凰炎,00:38.70,2019.11.06 21:33:23,2019.11.10,第四週
69位,召喚師,泠欷,00:56.90,2019.11.06 22:12:32,2019.11.10,第四週
69位,拳士,LouiseClyne,00:59.40,2019.11.07 00:25:44,2019.11.10,第四週
69位,咒術師,風小莫,01:01.80,2019.11.08 15:26:10,2019.11.10,第四週
69位,鬥士,?阿楠楠?,01:07.0,2019.11.08 16:46:20,2019.11.10,第四週
69位,燐劍士,東一局,01:11.0,2019.11.07 15:35:35,2019.11.10,第四週
69位,氣功士,遊戲TIME,01:13.0,2019.11.09 10:33:54,2019.11.10,第四週
69位,力士,弒無痕,01:26.80,2019.11.07 14:52:11,2019.11.10,第四週
69位,槍擊士,一阿Q桶麵一,01:28.0,2019.11.09 15:47:16,2019.11.10,第四週
69位,弓箭手,奶貓OuO,01:45.40,2019.11.08 08:20:36,2019.11.10,第四週
69位,刺客,山粉圓椰果,01:54.30,2019.11.06 19:46:42,2019.11.10,第四週
69位,乾坤士,葬帝聲,02:21.80,2019.11.09 19:43:25,2019.11.10,第四週
70位,劍士,仙靈島小師妹,00:38.80,2019.11.10 02:21:30,2019.11.10,第四週
70位,召喚師,都薇?,00:57.60,2019.11.09 01:26:00,2019.11.10,第四週
70位,拳士,煠悠,01:01.20,2019.11.08 09:47:43,2019.11.10,第四週
70位,咒術師,茶花雀,01:02.0,2019.11.06 19:14:17,2019.11.10,第四週
70位,鬥士,不買單的趙公子,01:07.0,2019.11.09 11:42:44,2019.11.10,第四週
70位,燐劍士,紫羽滄,01:11.10,2019.11.07 22:15:21,2019.11.10,第四週
70位,氣功士,闇雪比兒,01:13.20,2019.11.07 01:18:59,2019.11.10,第四週
70位,力士,Seraphim乂熾天使,01:27.10,2019.11.07 19:19:55,2019.11.10,第四週
70位,槍擊士,荻芸,01:28.70,2019.11.07 15:27:13,2019.11.10,第四週
70位,弓箭手,學姐來幫忙?,01:46.40,2019.11.09 00:31:00,2019.11.10,第四週
70位,刺客,透芎儀,01:54.50,2019.11.07 23:27:08,2019.11.10,第四週
70位,乾坤士,虹若嫣然,02:22.0,2019.11.06 12:32:58,2019.11.10,第四週
71位,劍士,小瓜?,00:39.20,2019.11.06 23:34:30,2019.11.10,第四週
71位,召喚師,琉櫻燁,00:58.20,2019.11.06 19:55:50,2019.11.10,第四週
71位,拳士,莖莖?,01:01.30,2019.11.08 18:43:07,2019.11.10,第四週
71位,咒術師,親愛?我愛妳跟妳沒關係,01:02.70,2019.11.07 22:00:17,2019.11.10,第四週
71位,鬥士,雙雙大隻鬥士佬,01:07.30,2019.11.09 22:13:52,2019.11.10,第四週
71位,燐劍士,悠雪?,01:12.60,2019.11.07 12:42:51,2019.11.10,第四週
71位,氣功士,拉斐爾?晴,01:14.30,2019.11.08 01:02:44,2019.11.10,第四週
71位,力士,1新增資料夾1,01:27.20,2019.11.07 23:00:10,2019.11.10,第四週
71位,槍擊士,纓雪玥,01:32.0,2019.11.07 04:29:59,2019.11.10,第四週
71位,弓箭手,pewpew?,01:46.40,2019.11.09 07:20:08,2019.11.10,第四週
71位,刺客,粿鹿?,01:54.90,2019.11.08 21:35:18,2019.11.10,第四週
71位,乾坤士,胖胖的翰哥,02:26.60,2019.11.09 10:29:34,2019.11.10,第四週
72位,劍士,妮米亞,00:39.40,2019.11.07 01:53:21,2019.11.10,第四週
72位,召喚師,慕繣?,00:58.30,2019.11.07 01:12:50,2019.11.10,第四週
72位,拳士,親愛的月月月神,01:01.90,2019.11.08 20:19:18,2019.11.10,第四週
72位,咒術師,夢迷走,01:03.60,2019.11.06 18:53:15,2019.11.10,第四週
72位,鬥士,魚仔仔仔,01:07.70,2019.11.09 12:39:58,2019.11.10,第四週
72位,燐劍士,血小板很萌,01:12.70,2019.11.08 12:48:38,2019.11.10,第四週
72位,氣功士,鶹鴯,01:14.50,2019.11.07 17:02:57,2019.11.10,第四週
72位,力士,祈伊?,01:28.30,2019.11.06 23:30:58,2019.11.10,第四週
72位,槍擊士,藍玥祈,01:32.50,2019.11.07 01:31:31,2019.11.10,第四週
72位,弓箭手,一希爾維斯一,01:50.90,2019.11.09 10:20:50,2019.11.10,第四週
72位,刺客,紫心玥?,01:56.70,2019.11.08 01:49:14,2019.11.10,第四週
72位,乾坤士,夜凜櫻,02:27.0,2019.11.07 17:11:49,2019.11.10,第四週
73位,劍士,菲雷姆,00:39.90,2019.11.08 18:21:20,2019.11.10,第四週
73位,召喚師,科莫迪亞,00:58.90,2019.11.06 12:35:31,2019.11.10,第四週
73位,拳士,帕妮托斯,01:03.30,2019.11.09 18:31:20,2019.11.10,第四週
73位,咒術師,湘語霏,01:03.70,2019.11.06 18:51:30,2019.11.10,第四週
73位,鬥士,你怎麼下班了呢,01:07.90,2019.11.09 09:13:10,2019.11.10,第四週
73位,燐劍士,布曼,01:13.40,2019.11.08 17:47:46,2019.11.10,第四週
73位,氣功士,血凝風飛舞,01:14.60,2019.11.08 01:19:34,2019.11.10,第四週
73位,力士,娜帝,01:31.60,2019.11.07 22:41:50,2019.11.10,第四週
73位,槍擊士,玹祤,01:34.0,2019.11.07 14:19:03,2019.11.10,第四週
73位,弓箭手,?青雅,01:52.40,2019.11.08 23:16:28,2019.11.10,第四週
73位,刺客,四凰羽,01:56.90,2019.11.08 23:56:35,2019.11.10,第四週
73位,乾坤士,忌廉肉球,02:32.40,2019.11.06 12:19:32,2019.11.10,第四週
74位,劍士,Cafe?Racer,00:40.30,2019.11.07 00:51:23,2019.11.10,第四週
74位,召喚師,?小肥樂,00:59.0,2019.11.08 21:17:09,2019.11.10,第四週
74位,拳士,TinyDream,01:03.40,2019.11.08 13:15:20,2019.11.10,第四週
74位,咒術師,御魁影,01:03.70,2019.11.08 12:54:10,2019.11.10,第四週
74位,鬥士,ChihayaQwQ,01:08.0,2019.11.09 15:16:11,2019.11.10,第四週
74位,燐劍士,扣扣走,01:14.40,2019.11.07 21:09:10,2019.11.10,第四週
74位,氣功士,蘿碧森,01:15.10,2019.11.06 14:14:28,2019.11.10,第四週
74位,力士,古墨靈,01:33.10,2019.11.09 16:54:04,2019.11.10,第四週
74位,槍擊士,?子多秋,01:34.0,2019.11.07 22:34:15,2019.11.10,第四週
74位,弓箭手,蝶戀羽,01:53.0,2019.11.09 22:34:47,2019.11.10,第四週
74位,刺客,清水純綾,01:57.90,2019.11.09 20:27:48,2019.11.10,第四週
74位,乾坤士,陸霓霜,02:34.0,2019.11.08 20:07:32,2019.11.10,第四週
75位,劍士,苦情方塊酥,00:40.40,2019.11.06 16:53:22,2019.11.10,第四週
75位,召喚師,漂水麟,00:59.90,2019.11.06 20:50:35,2019.11.10,第四週
75位,咒術師,雁回月滿樓,01:05.0,2019.11.09 23:53:11,2019.11.10,第四週
75位,拳士,空白y,01:05.0,2019.11.06 15:45:09,2019.11.10,第四週
75位,鬥士,蒼辰?,01:08.40,2019.11.06 22:19:19,2019.11.10,第四週
75位,燐劍士,和泉守夜一,01:14.60,2019.11.06 13:40:05,2019.11.10,第四週
75位,氣功士,乂Dreams乂,01:15.20,2019.11.09 14:28:23,2019.11.10,第四週
75位,力士,?闇影之焱?,01:34.50,2019.11.08 13:20:11,2019.11.10,第四週
75位,槍擊士,Fantasticnc,01:34.80,2019.11.08 13:01:19,2019.11.10,第四週
75位,弓箭手,雪色幻想,01:53.60,2019.11.07 20:57:37,2019.11.10,第四週
75位,刺客,漠契,02:01.70,2019.11.09 01:02:56,2019.11.10,第四週
75位,乾坤士,公瑾烯,02:34.20,2019.11.09 19:22:38,2019.11.10,第四週
76位,劍士,萌時?,00:40.40,2019.11.08 22:30:57,2019.11.10,第四週
76位,召喚師,?羯洛,01:00.40,2019.11.06 21:31:41,2019.11.10,第四週
76位,拳士,吟月,01:05.30,2019.11.09 23:03:06,2019.11.10,第四週
76位,咒術師,布尼尼?,01:06.50,2019.11.08 16:31:19,2019.11.10,第四週
76位,鬥士,啾咪打死大怪獸了,01:08.40,2019.11.07 22:24:50,2019.11.10,第四週
76位,燐劍士,小手冰??,01:15.0,2019.11.07 19:19:40,2019.11.10,第四週
76位,氣功士,lilyOWO,01:15.80,2019.11.09 12:52:02,2019.11.10,第四週
76位,槍擊士,狙擊之王,01:35.70,2019.11.09 23:33:56,2019.11.10,第四週
76位,力士,戰神呂布字奉先,01:35.90,2019.11.09 23:38:52,2019.11.10,第四週
76位,弓箭手,飛廉?,01:55.40,2019.11.09 09:32:00,2019.11.10,第四週
76位,刺客,沫殞雪,02:04.90,2019.11.07 23:53:43,2019.11.10,第四週
76位,乾坤士,漾采晨曦,02:35.50,2019.11.06 21:52:12,2019.11.10,第四週
77位,劍士,比比儿,00:40.70,2019.11.09 09:48:04,2019.11.10,第四週
77位,召喚師,初乂璃,01:01.60,2019.11.09 20:58:41,2019.11.10,第四週
77位,拳士,草莓乂西瓜,01:05.40,2019.11.09 12:45:11,2019.11.10,第四週
77位,咒術師,挖喔好咒,01:07.60,2019.11.07 21:17:00,2019.11.10,第四週
77位,鬥士,詩與情,01:08.60,2019.11.07 17:57:40,2019.11.10,第四週
77位,燐劍士,百葉荳福,01:15.30,2019.11.08 21:51:10,2019.11.10,第四週
77位,氣功士,菈比?,01:16.10,2019.11.08 18:01:52,2019.11.10,第四週
77位,力士,雪夜千尋,01:36.60,2019.11.06 14:21:12,2019.11.10,第四週
77位,槍擊士,一縷冷香遠,01:36.80,2019.11.06 18:56:48,2019.11.10,第四週
77位,弓箭手,?泰??,01:57.0,2019.11.06 13:52:33,2019.11.10,第四週
77位,刺客,黑色知秋,02:05.90,2019.11.07 01:45:46,2019.11.10,第四週
77位,乾坤士,o雪玲o,02:37.50,2019.11.09 01:10:12,2019.11.10,第四週
78位,劍士,雪欣,00:40.90,2019.11.09 00:51:10,2019.11.10,第四週
78位,召喚師,躲棉被,01:02.0,2019.11.09 23:42:26,2019.11.10,第四週
