名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,弓箭手,Tedio,00:58.60,2019.11.08 14:04:21,2019.11.13,第四週
26位,乾坤士,沫鈴雨,01:08.70,2019.11.08 00:20:51,2019.11.13,第四週
27位,劍士,一窺葉而知秋,00:14.20,2019.11.07 02:05:02,2019.11.13,第四週
27位,鬥士,肆傑?,00:27.50,2019.11.11 22:39:56,2019.11.13,第四週
27位,拳士,咖啡凍鮮奶茶,00:28.0,2019.11.08 21:28:00,2019.11.13,第四週
27位,召喚師,赤瞳?,00:33.10,2019.11.06 22:26:42,2019.11.13,第四週
27位,咒術師,阿宅好宅,00:36.10,2019.11.06 20:25:46,2019.11.13,第四週
27位,氣功士,宮伝,00:36.50,2019.11.12 22:27:52,2019.11.13,第四週
27位,燐劍士,冰之璇舞,00:41.40,2019.11.12 08:03:06,2019.11.13,第四週
27位,槍擊士,阿雪OuO,00:44.0,2019.11.12 20:36:08,2019.11.13,第四週
27位,力士,臻楓,00:45.40,2019.11.06 20:48:33,2019.11.13,第四週
27位,刺客,似若水無痕,00:53.40,2019.11.09 13:04:07,2019.11.13,第四週
27位,弓箭手,黑帝絲,00:59.90,2019.11.07 08:20:29,2019.11.13,第四週
27位,乾坤士,風秤觴,01:11.90,2019.11.09 00:30:02,2019.11.13,第四週
28位,劍士,毅天,00:14.50,2019.11.11 02:50:12,2019.11.13,第四週
28位,鬥士,Me?炙焱,00:27.90,2019.11.12 23:43:10,2019.11.13,第四週
28位,拳士,吾生愿牽?,00:30.90,2019.11.09 01:14:13,2019.11.13,第四週
28位,召喚師,小甜餅ouo,00:33.40,2019.11.13 00:21:56,2019.11.13,第四週
28位,咒術師,爪爪Babe,00:37.30,2019.11.11 16:38:27,2019.11.13,第四週
28位,氣功士,CandyBoBo,00:38.50,2019.11.13 00:26:48,2019.11.13,第四週
28位,燐劍士,怡然游走,00:42.10,2019.11.07 04:48:58,2019.11.13,第四週
28位,槍擊士,小乖?,00:45.50,2019.11.12 17:05:42,2019.11.13,第四週
28位,力士,?嗯?,00:45.80,2019.11.08 22:43:57,2019.11.13,第四週
28位,刺客,霸氣雲天,00:53.90,2019.11.12 20:37:31,2019.11.13,第四週
28位,弓箭手,都鈺,01:01.30,2019.11.08 13:10:43,2019.11.13,第四週
28位,乾坤士,雪戀歌,01:13.40,2019.11.11 20:44:04,2019.11.13,第四週
29位,劍士,小多?,00:14.50,2019.11.13 02:45:08,2019.11.13,第四週
29位,鬥士,愉?,00:28.10,2019.11.11 11:51:26,2019.11.13,第四週
29位,拳士,尹莿俐?,00:32.0,2019.11.10 19:49:57,2019.11.13,第四週
29位,召喚師,青碧?,00:34.0,2019.11.09 10:04:11,2019.11.13,第四週
29位,咒術師,淺伊芯,00:38.90,2019.11.12 23:16:05,2019.11.13,第四週
29位,氣功士,尹心兒,00:39.40,2019.11.08 18:55:23,2019.11.13,第四週
29位,燐劍士,星山吼兒,00:42.10,2019.11.08 23:08:12,2019.11.13,第四週
29位,力士,幻龍痕,00:46.30,2019.11.11 18:36:47,2019.11.13,第四週
29位,槍擊士,啾蹦蹦,00:47.0,2019.11.07 02:52:59,2019.11.13,第四週
29位,刺客,椎名雪,00:58.50,2019.11.10 12:47:39,2019.11.13,第四週
29位,弓箭手,軒轅瑀苵,01:02.10,2019.11.07 07:00:58,2019.11.13,第四週
29位,乾坤士,淺藍風華,01:14.30,2019.11.12 21:24:53,2019.11.13,第四週
30位,劍士,沐恩?,00:15.0,2019.11.12 21:00:00,2019.11.13,第四週
30位,鬥士,惡魔奶娃,00:28.20,2019.11.11 22:22:50,2019.11.13,第四週
30位,拳士,微風?,00:32.10,2019.11.07 18:58:45,2019.11.13,第四週
30位,召喚師,城堡,00:34.90,2019.11.06 20:09:01,2019.11.13,第四週
30位,咒術師,司空青崳,00:39.70,2019.11.10 11:42:05,2019.11.13,第四週
30位,氣功士,丹妮莉絲卡麗熙,00:40.20,2019.11.10 01:59:37,2019.11.13,第四週
30位,燐劍士,?丸,00:43.0,2019.11.07 08:01:57,2019.11.13,第四週
30位,力士,玄煌破?陣,00:46.40,2019.11.07 22:13:02,2019.11.13,第四週
30位,槍擊士,汐渃芷,00:47.70,2019.11.12 19:33:08,2019.11.13,第四週
30位,刺客,湯尼尼?,01:00.70,2019.11.06 21:56:13,2019.11.13,第四週
30位,弓箭手,3Q戰神,01:02.10,2019.11.11 01:17:46,2019.11.13,第四週
30位,乾坤士,酸溜溜,01:15.50,2019.11.09 00:12:08,2019.11.13,第四週
31位,劍士,Psyche小安,00:15.70,2019.11.10 09:50:41,2019.11.13,第四週
31位,鬥士,一品入神,00:29.20,2019.11.06 20:56:18,2019.11.13,第四週
31位,拳士,奈伊雷特,00:33.20,2019.11.08 18:59:48,2019.11.13,第四週
31位,召喚師,財財儿,00:35.30,2019.11.08 10:39:17,2019.11.13,第四週
31位,咒術師,月?,00:40.40,2019.11.07 21:29:29,2019.11.13,第四週
31位,氣功士,?Vanessa?,00:40.40,2019.11.09 22:05:24,2019.11.13,第四週
31位,燐劍士,煙雨沐歌,00:43.60,2019.11.10 05:18:23,2019.11.13,第四週
31位,力士,鬼小優,00:46.60,2019.11.13 00:13:08,2019.11.13,第四週
31位,槍擊士,昕暐,00:51.50,2019.11.06 20:49:00,2019.11.13,第四週
31位,刺客,Lusa,01:00.90,2019.11.07 08:45:25,2019.11.13,第四週
31位,弓箭手,霜??,01:04.10,2019.11.08 00:18:20,2019.11.13,第四週
31位,乾坤士,李依,01:16.90,2019.11.08 18:55:57,2019.11.13,第四週
32位,劍士,劍刺無雙,00:15.70,2019.11.12 13:59:25,2019.11.13,第四週
32位,鬥士,乂喧嘩乂,00:29.90,2019.11.13 00:36:11,2019.11.13,第四週
32位,拳士,慕蓉鳳翔,00:33.30,2019.11.11 12:52:44,2019.11.13,第四週
32位,召喚師,Bubbles?泡泡,00:35.90,2019.11.10 22:45:09,2019.11.13,第四週
32位,氣功士,?牛牛?,00:40.70,2019.11.12 19:29:24,2019.11.13,第四週
32位,咒術師,喬子先生,00:42.90,2019.11.08 02:37:59,2019.11.13,第四週
32位,燐劍士,萌言萌語,00:43.80,2019.11.06 23:14:00,2019.11.13,第四週
32位,力士,老甕OuO,00:47.80,2019.11.11 16:57:59,2019.11.13,第四週
32位,槍擊士,李羽,00:51.60,2019.11.12 10:06:16,2019.11.13,第四週
32位,刺客,聖弒,01:01.50,2019.11.07 11:52:37,2019.11.13,第四週
32位,弓箭手,砂糖?,01:04.70,2019.11.08 22:03:47,2019.11.13,第四週
32位,乾坤士,妍心,01:18.30,2019.11.10 01:25:49,2019.11.13,第四週
33位,劍士,艾蕾歐諾拉維爾塔利亞,00:16.70,2019.11.12 18:43:50,2019.11.13,第四週
33位,鬥士,微笑小剎剎,00:31.40,2019.11.08 04:04:18,2019.11.13,第四週
33位,拳士,超級全家桶,00:34.0,2019.11.12 15:40:21,2019.11.13,第四週
33位,召喚師,萌其D魯夫,00:36.0,2019.11.12 02:28:48,2019.11.13,第四週
33位,氣功士,神?優?,00:41.10,2019.11.10 16:56:20,2019.11.13,第四週
33位,咒術師,kitome,00:43.40,2019.11.11 20:54:48,2019.11.13,第四週
33位,燐劍士,東京有點熱?,00:44.20,2019.11.09 16:17:09,2019.11.13,第四週
33位,力士,古城墨染少年??,00:47.90,2019.11.10 14:59:58,2019.11.13,第四週
33位,槍擊士,槍?玫瑰?沁悸,00:51.80,2019.11.12 06:26:35,2019.11.13,第四週
33位,刺客,米娜瓦,01:01.80,2019.11.10 13:17:10,2019.11.13,第四週
33位,弓箭手,馬小歐,01:06.40,2019.11.12 12:08:13,2019.11.13,第四週
33位,乾坤士,古語有云有功夫無懦夫,01:21.70,2019.11.10 13:39:15,2019.11.13,第四週
34位,劍士,朕?,00:17.0,2019.11.06 13:46:00,2019.11.13,第四週
34位,鬥士,煙花玲,00:31.50,2019.11.09 22:46:33,2019.11.13,第四週
34位,拳士,煤礦裡的黑貓,00:34.50,2019.11.06 18:34:37,2019.11.13,第四週
34位,召喚師,西西里亞,00:36.50,2019.11.09 11:16:18,2019.11.13,第四週
34位,氣功士,CoffeeYo,00:41.20,2019.11.06 14:50:16,2019.11.13,第四週
34位,咒術師,臻惟,00:43.80,2019.11.11 19:24:44,2019.11.13,第四週
34位,燐劍士,易子星,00:46.10,2019.11.10 20:54:18,2019.11.13,第四週
34位,力士,黑糖可頌o巴勒,00:48.10,2019.11.08 10:29:47,2019.11.13,第四週
34位,槍擊士,卡魯秋,00:52.10,2019.11.12 17:21:11,2019.11.13,第四週
34位,刺客,櫻雪魅影,01:02.90,2019.11.08 20:10:12,2019.11.13,第四週
34位,弓箭手,好了別再射啦,01:06.50,2019.11.09 08:15:59,2019.11.13,第四週
34位,乾坤士,激?白毛,01:23.20,2019.11.07 19:47:19,2019.11.13,第四週
35位,劍士,狪狪,00:17.60,2019.11.08 12:38:47,2019.11.13,第四週
35位,鬥士,夏川銘,00:34.50,2019.11.08 17:44:16,2019.11.13,第四週
35位,拳士,幻溟弒閻,00:34.50,2019.11.07 16:39:14,2019.11.13,第四週
35位,召喚師,歐緹西斯,00:37.40,2019.11.12 19:39:43,2019.11.13,第四週
35位,氣功士,霄嵐,00:41.20,2019.11.10 17:44:44,2019.11.13,第四週
35位,咒術師,伝野?,00:44.20,2019.11.07 21:12:23,2019.11.13,第四週
35位,燐劍士,別彈我耳朵,00:46.60,2019.11.09 21:36:08,2019.11.13,第四週
35位,力士,魔羯渣男?,00:48.90,2019.11.09 16:21:44,2019.11.13,第四週
35位,槍擊士,無愛0o,00:53.0,2019.11.10 22:33:21,2019.11.13,第四週
35位,刺客,?水水布蕾?,01:03.40,2019.11.09 16:42:53,2019.11.13,第四週
35位,弓箭手,?情,01:06.80,2019.11.09 08:36:49,2019.11.13,第四週
35位,乾坤士,精靈守護者,01:23.40,2019.11.10 14:23:56,2019.11.13,第四週
36位,劍士,巨乳人妻?,00:17.60,2019.11.08 21:40:44,2019.11.13,第四週
36位,拳士,熾羽?,00:35.90,2019.11.10 20:15:28,2019.11.13,第四週
36位,鬥士,我的命刻妳的名?,00:38.10,2019.11.10 11:51:44,2019.11.13,第四週
36位,召喚師,?熾,00:38.40,2019.11.07 21:12:07,2019.11.13,第四週
36位,氣功士,寒暑六訣翠蘿寒,00:41.20,2019.11.13 01:42:29,2019.11.13,第四週
36位,咒術師,Kui奎o,00:44.70,2019.11.09 00:45:48,2019.11.13,第四週
36位,燐劍士,弒月舞翼,00:46.80,2019.11.07 00:34:31,2019.11.13,第四週
36位,力士,希格德利法,00:49.20,2019.11.08 07:28:25,2019.11.13,第四週
36位,槍擊士,x喧嘩x,00:53.90,2019.11.13 00:21:05,2019.11.13,第四週
36位,刺客,孤虎,01:04.70,2019.11.12 23:19:06,2019.11.13,第四週
36位,弓箭手,翎羽盡絕弓無色,01:08.30,2019.11.11 00:11:31,2019.11.13,第四週
36位,乾坤士,p喧嘩q,01:23.80,2019.11.12 23:55:41,2019.11.13,第四週
37位,劍士,麟鳳璇璣,00:17.90,2019.11.10 12:58:13,2019.11.13,第四週
37位,拳士,ChaosDemon,00:36.30,2019.11.09 12:29:46,2019.11.13,第四週
37位,召喚師,軒轅夜霜,00:38.70,2019.11.09 21:23:28,2019.11.13,第四週
37位,鬥士,昊沄,00:38.70,2019.11.07 20:58:13,2019.11.13,第四週
37位,氣功士,琴吹七籟,00:42.20,2019.11.13 03:42:00,2019.11.13,第四週
37位,咒術師,KeAi咘o,00:44.80,2019.11.08 22:48:45,2019.11.13,第四週
37位,燐劍士,咬糖糖?,00:47.90,2019.11.06 21:24:04,2019.11.13,第四週
37位,力士,JASON,00:50.30,2019.11.06 18:03:37,2019.11.13,第四週
37位,槍擊士,蒂蒂?,00:54.70,2019.11.07 16:23:00,2019.11.13,第四週
37位,刺客,ShenFan,01:05.20,2019.11.08 21:48:20,2019.11.13,第四週
37位,弓箭手,粉色小公舉大囧哥,01:08.60,2019.11.07 23:28:29,2019.11.13,第四週
37位,乾坤士,傲嬌雨,01:23.90,2019.11.06 12:44:00,2019.11.13,第四週
38位,劍士,凝霜玥舞,00:18.30,2019.11.13 03:31:31,2019.11.13,第四週
38位,拳士,看旁邊,00:36.70,2019.11.08 00:50:19,2019.11.13,第四週
38位,召喚師,Shuboo,00:39.50,2019.11.07 00:40:14,2019.11.13,第四週
38位,鬥士,御冷彌迦,00:39.60,2019.11.12 17:20:44,2019.11.13,第四週
38位,氣功士,靜秋,00:43.40,2019.11.10 08:25:06,2019.11.13,第四週
38位,咒術師,踢耳咻咻,00:45.0,2019.11.08 19:20:36,2019.11.13,第四週
38位,燐劍士,玥惶,00:49.10,2019.11.09 21:23:17,2019.11.13,第四週
38位,力士,只愛北鼻,00:50.80,2019.11.09 10:32:00,2019.11.13,第四週
38位,槍擊士,?萌丸,00:58.30,2019.11.11 15:22:21,2019.11.13,第四週
38位,刺客,皮在癢,01:05.80,2019.11.09 17:58:55,2019.11.13,第四週
38位,弓箭手,朕?射妮無罪,01:09.10,2019.11.09 10:01:26,2019.11.13,第四週
38位,乾坤士,毒奶危危,01:24.10,2019.11.13 01:05:45,2019.11.13,第四週
39位,劍士,璃羽紗,00:18.70,2019.11.07 02:30:16,2019.11.13,第四週
39位,拳士,皇小悠,00:39.70,2019.11.09 00:55:40,2019.11.13,第四週
39位,鬥士,小?囡囡,00:39.90,2019.11.09 21:20:39,2019.11.13,第四週
39位,召喚師,貝殼俏俏,00:40.10,2019.11.12 17:20:07,2019.11.13,第四週
39位,咒術師,阿雪QuQ,00:45.30,2019.11.09 16:34:23,2019.11.13,第四週
39位,氣功士,?蒼若水,00:45.40,2019.11.08 21:20:12,2019.11.13,第四週
39位,燐劍士,拿聖經砸佛陀,00:49.90,2019.11.06 12:10:48,2019.11.13,第四週
39位,力士,沒過耶,00:52.10,2019.11.07 01:12:38,2019.11.13,第四週
39位,槍擊士,叔叔喜歡門關起來射兩下,00:58.60,2019.11.13 02:23:21,2019.11.13,第四週
39位,刺客,星辰幽幻z,01:08.10,2019.11.08 04:46:54,2019.11.13,第四週
39位,弓箭手,谷小草,01:09.20,2019.11.09 06:44:32,2019.11.13,第四週
39位,乾坤士,X回憶不在X,01:26.80,2019.11.11 00:20:44,2019.11.13,第四週
40位,劍士,Oo紅豆湯圓oO,00:19.80,2019.11.10 14:56:40,2019.11.13,第四週
40位,拳士,百草糖,00:39.80,2019.11.07 16:16:16,2019.11.13,第四週
40位,鬥士,小風雷?,00:40.30,2019.11.06 21:43:13,2019.11.13,第四週
40位,召喚師,水語痕,00:41.50,2019.11.08 17:56:18,2019.11.13,第四週
40位,咒術師,0少囉嗦0,00:45.60,2019.11.10 08:40:17,2019.11.13,第四週
40位,氣功士,?LiBeRTY?,00:46.90,2019.11.09 19:12:57,2019.11.13,第四週
40位,燐劍士,悄悄的告訴我,00:50.70,2019.11.12 19:15:28,2019.11.13,第四週
40位,力士,娜寶,00:52.90,2019.11.12 20:57:21,2019.11.13,第四週
40位,槍擊士,巫北帕,01:00.70,2019.11.10 12:43:31,2019.11.13,第四週
40位,刺客,凋羽,01:08.10,2019.11.11 18:34:18,2019.11.13,第四週
40位,弓箭手,艾蘭里亞?風行者,01:11.60,2019.11.12 10:12:32,2019.11.13,第四週
40位,乾坤士,珺澄,01:27.0,2019.11.07 23:55:06,2019.11.13,第四週
41位,劍士,0660,00:20.30,2019.11.12 21:41:02,2019.11.13,第四週
41位,拳士,妃?亞,00:40.0,2019.11.09 17:51:32,2019.11.13,第四週
41位,鬥士,小八o姈,00:40.50,2019.11.12 17:39:40,2019.11.13,第四週
41位,召喚師,雪見?,00:42.70,2019.11.12 23:43:34,2019.11.13,第四週
41位,咒術師,稻荷?,00:46.0,2019.11.06 15:39:08,2019.11.13,第四週
41位,氣功士,Shary?,00:47.10,2019.11.08 08:45:29,2019.11.13,第四週
41位,燐劍士,雪舞明月夜,00:51.0,2019.11.09 04:24:11,2019.11.13,第四週
41位,力士,來挑戰我吧靈長類,00:53.90,2019.11.12 20:32:17,2019.11.13,第四週
41位,槍擊士,女乃奚隹,01:02.50,2019.11.08 12:58:25,2019.11.13,第四週
41位,刺客,千夜九狐,01:09.30,2019.11.07 13:20:24,2019.11.13,第四週
41位,弓箭手,弓神喵OuO,01:12.10,2019.11.12 22:00:53,2019.11.13,第四週
41位,乾坤士,秋羽斐心,01:27.60,2019.11.06 20:44:11,2019.11.13,第四週
42位,劍士,月光下沉睡,00:20.60,2019.11.07 16:48:18,2019.11.13,第四週
42位,拳士,洛無境,00:40.30,2019.11.08 15:02:00,2019.11.13,第四週
42位,召喚師,芘涵,00:43.20,2019.11.13 00:50:25,2019.11.13,第四週
42位,鬥士,雀雀小豬排,00:43.70,2019.11.11 09:31:57,2019.11.13,第四週
42位,咒術師,悅?,00:46.40,2019.11.12 23:40:01,2019.11.13,第四週
42位,氣功士,沂妡,00:47.30,2019.11.08 22:19:40,2019.11.13,第四週
42位,燐劍士,小狂妄?,00:51.70,2019.11.07 22:01:45,2019.11.13,第四週
42位,力士,再平凡?龍依舊限量版,00:54.90,2019.11.06 19:09:13,2019.11.13,第四週
42位,槍擊士,冪貓貓,01:04.0,2019.11.07 00:38:28,2019.11.13,第四週
42位,刺客,薯小悠?,01:10.40,2019.11.11 01:17:02,2019.11.13,第四週
42位,弓箭手,越來越凌,01:13.10,2019.11.07 19:24:08,2019.11.13,第四週
42位,乾坤士,蒼禪悠,01:29.20,2019.11.11 10:30:16,2019.11.13,第四週
43位,劍士,聖楓戀斯,00:20.70,2019.11.10 13:46:48,2019.11.13,第四週
43位,拳士,?小肥瓜,00:40.60,2019.11.06 23:23:03,2019.11.13,第四週
43位,召喚師,憐翊?,00:43.30,2019.11.12 20:50:06,2019.11.13,第四週
43位,鬥士,炙燒牛小排丼飯,00:43.90,2019.11.08 21:58:18,2019.11.13,第四週
43位,咒術師,楓晴夜,00:46.90,2019.11.10 18:33:29,2019.11.13,第四週
43位,氣功士,露希薇雅,00:47.40,2019.11.07 03:16:06,2019.11.13,第四週
43位,燐劍士,遊蓁,00:52.20,2019.11.12 00:00:04,2019.11.13,第四週
43位,力士,RockRose,00:56.80,2019.11.07 15:56:45,2019.11.13,第四週
43位,槍擊士,煙雨鈴,01:04.0,2019.11.11 19:39:26,2019.11.13,第四週
43位,刺客,吶吶,01:11.40,2019.11.08 00:59:22,2019.11.13,第四週
43位,弓箭手,槿?,01:14.30,2019.11.10 19:49:17,2019.11.13,第四週
43位,乾坤士,SimpleSongs,01:31.80,2019.11.07 06:07:38,2019.11.13,第四週
44位,劍士,誰?,00:20.70,2019.11.12 06:03:15,2019.11.13,第四週
44位,拳士,人生回首一場空,00:41.40,2019.11.07 21:35:07,2019.11.13,第四週
44位,召喚師,肥?兔仔,00:43.50,2019.11.06 21:00:28,2019.11.13,第四週
44位,鬥士,YilanDora,00:44.10,2019.11.07 23:56:09,2019.11.13,第四週
44位,咒術師,丸來哩底加,00:47.20,2019.11.06 19:58:31,2019.11.13,第四週
44位,氣功士,阡璃墨,00:47.60,2019.11.11 01:50:57,2019.11.13,第四週
44位,燐劍士,吉姆伯格與貓使者,00:52.30,2019.11.12 19:00:30,2019.11.13,第四週
44位,力士,Winter東東,00:58.70,2019.11.12 05:04:46,2019.11.13,第四週
44位,槍擊士,雪燕冰,01:04.20,2019.11.11 18:52:28,2019.11.13,第四週
44位,刺客,HyberLation,01:11.60,2019.11.12 01:01:15,2019.11.13,第四週
44位,弓箭手,RubyTears,01:16.0,2019.11.09 23:42:13,2019.11.13,第四週
44位,乾坤士,人偶姐姐,01:34.30,2019.11.09 14:00:31,2019.11.13,第四週
45位,劍士,?小肥酥,00:20.90,2019.11.12 22:25:13,2019.11.13,第四週
45位,拳士,枕頭山掌門人,00:41.70,2019.11.11 21:00:30,2019.11.13,第四週
45位,召喚師,Shadow?微光,00:43.60,2019.11.12 18:57:41,2019.11.13,第四週
45位,鬥士,??小?,00:44.10,2019.11.08 16:35:41,2019.11.13,第四週
45位,氣功士,o仙伯o,00:47.90,2019.11.07 17:57:09,2019.11.13,第四週
45位,咒術師,楓非,00:48.70,2019.11.09 11:46:46,2019.11.13,第四週
45位,燐劍士,櫻閃,00:52.70,2019.11.12 04:19:32,2019.11.13,第四週
45位,力士,洗碗哥,00:59.40,2019.11.07 23:34:30,2019.11.13,第四週
45位,槍擊士,我妻善逸?,01:04.60,2019.11.10 06:55:06,2019.11.13,第四週
45位,刺客,六錵?,01:12.90,2019.11.09 15:52:28,2019.11.13,第四週
45位,弓箭手,嫻泱,01:17.20,2019.11.08 14:42:39,2019.11.13,第四週
45位,乾坤士,包包丸子頭,01:35.80,2019.11.08 20:58:47,2019.11.13,第四週
46位,劍士,糖芯語兒,00:22.80,2019.11.07 02:08:32,2019.11.13,第四週
46位,拳士,小煌蒂,00:42.0,2019.11.10 17:19:45,2019.11.13,第四週
46位,召喚師,乂姬晴,00:43.90,2019.11.10 08:00:50,2019.11.13,第四週
46位,鬥士,安排?,00:44.70,2019.11.06 18:25:58,2019.11.13,第四週
46位,氣功士,Pirin,00:48.20,2019.11.10 17:07:26,2019.11.13,第四週
46位,咒術師,小丹?,00:49.20,2019.11.11 14:54:48,2019.11.13,第四週
46位,燐劍士,右門左衛門,00:53.20,2019.11.13 03:22:44,2019.11.13,第四週
46位,力士,白鬍子海賊,00:59.50,2019.11.10 14:15:21,2019.11.13,第四週
46位,槍擊士,珂珂芯,01:05.50,2019.11.09 23:32:01,2019.11.13,第四週
46位,刺客,新手惹人愛,01:13.60,2019.11.07 18:38:21,2019.11.13,第四週
46位,弓箭手,歌岸似聲?,01:17.80,2019.11.12 23:53:45,2019.11.13,第四週
46位,乾坤士,X愛已不再X,01:37.20,2019.11.07 11:53:44,2019.11.13,第四週
47位,劍士,萌小桃,00:23.50,2019.11.07 21:52:50,2019.11.13,第四週
47位,拳士,Rucy,00:43.60,2019.11.07 00:31:40,2019.11.13,第四週
47位,召喚師,夜不能寐,00:44.50,2019.11.12 22:22:15,2019.11.13,第四週
47位,鬥士,你看這把劍它又長又寬,00:45.30,2019.11.10 12:12:27,2019.11.13,第四週
47位,氣功士,Drakevil,00:49.0,2019.11.12 14:41:57,2019.11.13,第四週
47位,咒術師,光術,00:49.60,2019.11.09 04:52:39,2019.11.13,第四週
47位,燐劍士,嘯嘯,00:53.60,2019.11.08 21:18:16,2019.11.13,第四週
47位,力士,喵陶陶,00:59.60,2019.11.11 20:03:29,2019.11.13,第四週
47位,槍擊士,Ashura翎羽,01:05.60,2019.11.07 00:37:13,2019.11.13,第四週
47位,刺客,?狄,01:13.80,2019.11.06 22:13:15,2019.11.13,第四週
47位,弓箭手,?赤熱,01:17.90,2019.11.12 15:30:02,2019.11.13,第四週
47位,乾坤士,夜下赤瞳,01:41.0,2019.11.10 18:11:43,2019.11.13,第四週
48位,劍士,薰薰子,00:24.20,2019.11.06 16:33:00,2019.11.13,第四週
48位,拳士,末敵,00:44.0,2019.11.06 13:19:11,2019.11.13,第四週
48位,召喚師,evach,00:44.70,2019.11.10 13:54:08,2019.11.13,第四週
48位,鬥士,?紜纋?,00:46.30,2019.11.12 02:44:28,2019.11.13,第四週
48位,咒術師,此岸花未開,00:50.20,2019.11.12 00:30:59,2019.11.13,第四週
48位,氣功士,o桔瑀琋o,00:50.30,2019.11.06 14:19:24,2019.11.13,第四週
48位,燐劍士,唷齁?,00:54.0,2019.11.12 18:36:10,2019.11.13,第四週
48位,力士,舞潔,01:00.30,2019.11.06 22:14:54,2019.11.13,第四週
48位,槍擊士,初心?,01:05.80,2019.11.06 20:51:50,2019.11.13,第四週
48位,刺客,浪子國際,01:14.80,2019.11.11 00:20:46,2019.11.13,第四週
48位,弓箭手,芹澤蕾拉?,01:18.30,2019.11.08 20:14:51,2019.11.13,第四週
48位,乾坤士,牛奶雪糕,01:41.10,2019.11.06 11:35:51,2019.11.13,第四週
49位,劍士,蔥燒牛肉滅,00:24.40,2019.11.09 19:08:09,2019.11.13,第四週
49位,拳士,漂洋過海來看妳,00:44.20,2019.11.12 13:14:15,2019.11.13,第四週
49位,召喚師,依蝶兒,00:45.0,2019.11.06 18:56:34,2019.11.13,第四週
49位,鬥士,希琅,00:48.50,2019.11.06 16:42:18,2019.11.13,第四週
49位,氣功士,洪爺?,00:50.40,2019.11.08 19:09:39,2019.11.13,第四週
49位,咒術師,戀上你的乖,00:52.10,2019.11.09 20:46:04,2019.11.13,第四週
49位,燐劍士,Emilyisis,00:54.0,2019.11.12 21:31:22,2019.11.13,第四週
49位,力士,玄璃星君,01:01.0,2019.11.10 03:43:10,2019.11.13,第四週
49位,槍擊士,火玄石包的名子,01:05.80,2019.11.08 13:57:00,2019.11.13,第四週
49位,刺客,鴨魅嗲,01:15.40,2019.11.12 04:51:37,2019.11.13,第四週
49位,弓箭手,社會小青年,01:18.40,2019.11.08 16:14:39,2019.11.13,第四週
49位,乾坤士,任涼風,01:42.0,2019.11.06 13:32:29,2019.11.13,第四週
50位,劍士,陽?,00:24.90,2019.11.11 22:47:32,2019.11.13,第四週
50位,召喚師,綰褵,00:45.0,2019.11.10 06:04:15,2019.11.13,第四週
50位,拳士,紫月?嵐,00:45.10,2019.11.11 08:27:23,2019.11.13,第四週
50位,鬥士,荔枝蜂蜜,00:48.60,2019.11.09 00:02:09,2019.11.13,第四週
50位,氣功士,狐喵喵,00:51.0,2019.11.07 13:15:35,2019.11.13,第四週
50位,咒術師,芙梓,00:52.70,2019.11.09 15:58:00,2019.11.13,第四週
50位,燐劍士,妳的名子?,00:54.10,2019.11.07 23:39:47,2019.11.13,第四週
50位,力士,型人,01:01.20,2019.11.10 17:17:10,2019.11.13,第四週
50位,槍擊士,我愛阿樂,01:06.0,2019.11.06 16:45:41,2019.11.13,第四週
50位,刺客,柳生影羽,01:15.50,2019.11.09 21:35:15,2019.11.13,第四週
50位,弓箭手,優莉西亞,01:19.60,2019.11.12 23:46:45,2019.11.13,第四週
50位,乾坤士,歐德艾斯,01:42.30,2019.11.12 03:22:31,2019.11.13,第四週
51位,劍士,Aine蕾,00:24.90,2019.11.12 14:49:47,2019.11.13,第四週
51位,召喚師,Ann枒,00:45.30,2019.11.09 05:11:33,2019.11.13,第四週
51位,拳士,狼王V?欲,00:45.30,2019.11.06 13:41:21,2019.11.13,第四週
51位,鬥士,南宮問情,00:49.20,2019.11.09 21:20:53,2019.11.13,第四週
51位,氣功士,Destiny運命,00:51.60,2019.11.06 12:59:10,2019.11.13,第四週
51位,咒術師,蕾小凌o,00:52.90,2019.11.08 19:09:37,2019.11.13,第四週
51位,燐劍士,貓耳小蘿莉,00:54.30,2019.11.08 19:22:48,2019.11.13,第四週
51位,力士,暖子,01:01.50,2019.11.06 19:22:38,2019.11.13,第四週
51位,槍擊士,辣妹愛玩槍,01:06.40,2019.11.10 21:43:33,2019.11.13,第四週
51位,刺客,Oh一FAT,01:17.30,2019.11.08 19:57:06,2019.11.13,第四週
51位,弓箭手,量產型葉子原型姬,01:21.10,2019.11.10 15:45:38,2019.11.13,第四週
51位,乾坤士,懿雪芊,01:43.30,2019.11.06 22:46:16,2019.11.13,第四週
52位,劍士,枷栯,00:26.50,2019.11.10 13:01:58,2019.11.13,第四週
52位,召喚師,蘋果悠,00:45.30,2019.11.12 22:15:21,2019.11.13,第四週
52位,拳士,尼古拉維奇,00:45.80,2019.11.08 01:24:21,2019.11.13,第四週
52位,鬥士,君篁,00:49.20,2019.11.11 12:59:32,2019.11.13,第四週
52位,氣功士,澐綰紗?,00:52.60,2019.11.07 14:23:16,2019.11.13,第四週
52位,咒術師,?藍,00:53.20,2019.11.07 00:56:54,2019.11.13,第四週
52位,燐劍士,櫻o羽淚,00:54.80,2019.11.09 10:49:50,2019.11.13,第四週
