名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,刺客,Aeyko,00:58.60,2019.10.17 01:22:44,2019.10.18,第一週
26位,弓箭手,弓R小,01:08.90,2019.10.17 15:41:12,2019.10.18,第一週
26位,乾坤士,妍心,01:10.80,2019.10.17 04:24:18,2019.10.18,第一週
27位,劍士,Oo紅豆湯圓oO,00:18.40,2019.10.16 23:25:27,2019.10.18,第一週
27位,鬥士,熬夜不好建議通宵,00:35.40,2019.10.16 13:11:12,2019.10.18,第一週
27位,拳士,吾生愿牽?,00:36.30,2019.10.17 20:56:40,2019.10.18,第一週
27位,咒術師,冰?湛藍,00:38.20,2019.10.17 19:39:45,2019.10.18,第一週
27位,召喚師,Aileen怷,00:39.50,2019.10.17 17:17:19,2019.10.18,第一週
27位,氣功士,醉?雨,00:44.80,2019.10.16 23:52:46,2019.10.18,第一週
27位,燐劍士,豚寶爹,00:45.30,2019.10.18 00:27:30,2019.10.18,第一週
27位,力士,紫楓凜,00:46.60,2019.10.17 10:51:04,2019.10.18,第一週
27位,槍擊士,墨川布拉賈,00:49.50,2019.10.18 02:52:24,2019.10.18,第一週
27位,刺客,淨鳴,00:59.50,2019.10.17 23:56:33,2019.10.18,第一週
27位,弓箭手,千??,01:09.30,2019.10.17 13:50:00,2019.10.18,第一週
27位,乾坤士,沐雲汐,01:11.20,2019.10.17 18:54:43,2019.10.18,第一週
28位,劍士,劍刺無雙,00:18.80,2019.10.17 16:51:29,2019.10.18,第一週
28位,鬥士,楊宵,00:35.50,2019.10.17 10:37:41,2019.10.18,第一週
28位,拳士,?尼尼,00:36.50,2019.10.17 19:47:27,2019.10.18,第一週
28位,咒術師,Hot綠茶,00:38.40,2019.10.16 18:56:33,2019.10.18,第一週
28位,召喚師,綰褵,00:40.20,2019.10.16 19:09:00,2019.10.18,第一週
28位,氣功士,阡璃墨,00:44.90,2019.10.17 01:48:12,2019.10.18,第一週
28位,燐劍士,喝冰美式的大菠蘿,00:45.60,2019.10.17 23:03:48,2019.10.18,第一週
28位,力士,灰??,00:46.70,2019.10.16 23:10:56,2019.10.18,第一週
28位,槍擊士,x喧嘩x,00:50.70,2019.10.17 08:20:04,2019.10.18,第一週
28位,刺客,告?白,01:00.40,2019.10.16 19:48:00,2019.10.18,第一週
28位,弓箭手,谷小草,01:12.90,2019.10.17 07:48:05,2019.10.18,第一週
28位,乾坤士,風秤觴,01:13.10,2019.10.17 21:57:40,2019.10.18,第一週
29位,劍士,你了解我的明白嗎,00:19.0,2019.10.17 12:16:27,2019.10.18,第一週
29位,鬥士,乂喧嘩乂,00:35.70,2019.10.17 06:10:13,2019.10.18,第一週
29位,拳士,煤礦裡的黑貓,00:36.90,2019.10.16 20:15:00,2019.10.18,第一週
29位,咒術師,?上田村麻呂,00:38.60,2019.10.16 17:31:59,2019.10.18,第一週
29位,召喚師,皓呆魯,00:40.50,2019.10.17 20:34:30,2019.10.18,第一週
29位,氣功士,CoffeeYo,00:45.50,2019.10.16 14:29:48,2019.10.18,第一週
29位,燐劍士,萌言萌語,00:46.40,2019.10.18 01:58:37,2019.10.18,第一週
29位,力士,?嗯?,00:47.30,2019.10.16 21:19:03,2019.10.18,第一週
29位,槍擊士,甯鱈,00:50.80,2019.10.16 12:06:44,2019.10.18,第一週
29位,刺客,樓心維?,01:01.50,2019.10.16 23:51:28,2019.10.18,第一週
29位,弓箭手,864351,01:13.70,2019.10.17 11:21:05,2019.10.18,第一週
29位,乾坤士,柳丁控,01:14.40,2019.10.17 22:07:21,2019.10.18,第一週
30位,劍士,花生魷,00:19.10,2019.10.17 22:34:12,2019.10.18,第一週
30位,拳士,幻溟弒閻,00:37.30,2019.10.16 17:13:49,2019.10.18,第一週
30位,鬥士,?雪月,00:37.40,2019.10.16 22:49:46,2019.10.18,第一週
30位,咒術師,無盡闇夜,00:39.10,2019.10.17 18:46:29,2019.10.18,第一週
30位,召喚師,軒轅夜霜,00:40.80,2019.10.17 23:43:16,2019.10.18,第一週
30位,氣功士,白先勇,00:46.10,2019.10.18 01:45:37,2019.10.18,第一週
30位,燐劍士,青陌?,00:46.60,2019.10.16 18:17:52,2019.10.18,第一週
30位,力士,?壞壞,00:47.60,2019.10.16 21:14:46,2019.10.18,第一週
30位,槍擊士,colmannnnn,00:51.60,2019.10.16 22:54:44,2019.10.18,第一週
30位,刺客,Xiao水月,01:02.40,2019.10.17 16:46:26,2019.10.18,第一週
30位,乾坤士,李依,01:15.30,2019.10.17 20:15:05,2019.10.18,第一週
30位,弓箭手,LemonCat,01:15.30,2019.10.17 15:40:20,2019.10.18,第一週
31位,劍士,既分高下也決生死,00:20.20,2019.10.17 22:24:13,2019.10.18,第一週
31位,鬥士,晴空?,00:38.10,2019.10.16 13:11:59,2019.10.18,第一週
31位,拳士,?小肥瓜,00:39.50,2019.10.18 03:03:28,2019.10.18,第一週
31位,咒術師,司空青崳,00:40.50,2019.10.17 19:17:41,2019.10.18,第一週
31位,召喚師,冰羽毛,00:41.0,2019.10.18 00:41:57,2019.10.18,第一週
31位,氣功士,霄嵐,00:47.10,2019.10.17 20:14:25,2019.10.18,第一週
31位,燐劍士,SKY小天,00:47.50,2019.10.16 21:03:33,2019.10.18,第一週
31位,力士,黑糖可頌o巴勒,00:48.20,2019.10.16 13:12:56,2019.10.18,第一週
31位,槍擊士,花傲雪,00:52.0,2019.10.16 23:16:21,2019.10.18,第一週
31位,刺客,祈祈?,01:03.50,2019.10.16 23:43:28,2019.10.18,第一週
31位,弓箭手,蘿莎莉婭?,01:16.70,2019.10.18 02:24:21,2019.10.18,第一週
31位,乾坤士,再平凡?月依舊限量版,01:16.90,2019.10.17 20:41:07,2019.10.18,第一週
32位,劍士,Sazabi,00:20.60,2019.10.17 22:50:25,2019.10.18,第一週
32位,鬥士,惡魔奶娃,00:38.20,2019.10.17 16:44:38,2019.10.18,第一週
32位,拳士,尹莿俐?,00:40.10,2019.10.16 15:05:58,2019.10.18,第一週
32位,咒術師,Dandin沉默?,00:40.70,2019.10.17 11:31:55,2019.10.18,第一週
32位,召喚師,小甜餅ouo,00:41.90,2019.10.17 00:31:21,2019.10.18,第一週
32位,氣功士,蒼秀樹,00:47.20,2019.10.16 22:37:44,2019.10.18,第一週
32位,燐劍士,大份米粉,00:47.50,2019.10.17 18:00:35,2019.10.18,第一週
32位,力士,八木俊典?,00:48.90,2019.10.17 13:11:03,2019.10.18,第一週
32位,槍擊士,汐渃芷,00:52.50,2019.10.17 11:46:10,2019.10.18,第一週
32位,刺客,聖弒,01:04.70,2019.10.17 18:48:57,2019.10.18,第一週
32位,乾坤士,雪戀歌,01:17.60,2019.10.17 21:49:26,2019.10.18,第一週
32位,弓箭手,夏雨鴛,01:17.70,2019.10.17 17:41:14,2019.10.18,第一週
33位,劍士,君馬惠?,00:20.80,2019.10.16 20:40:45,2019.10.18,第一週
33位,鬥士,小八o姈,00:38.30,2019.10.16 19:14:18,2019.10.18,第一週
33位,拳士,超級全家桶,00:40.60,2019.10.17 14:56:56,2019.10.18,第一週
33位,咒術師,橘子薄荷蘇打,00:40.80,2019.10.17 11:06:36,2019.10.18,第一週
33位,召喚師,肥?兔仔,00:41.90,2019.10.17 03:15:27,2019.10.18,第一週
33位,氣功士,無關愛情,00:47.20,2019.10.18 02:18:18,2019.10.18,第一週
33位,燐劍士,邪日,00:47.80,2019.10.17 20:03:24,2019.10.18,第一週
33位,力士,希格德利法,00:49.70,2019.10.16 23:50:14,2019.10.18,第一週
33位,槍擊士,雪梨岩燒小排,00:52.80,2019.10.16 15:32:10,2019.10.18,第一週
33位,刺客,霸氣雲天,01:05.0,2019.10.17 20:45:20,2019.10.18,第一週
33位,弓箭手,噴花?,01:18.90,2019.10.18 00:42:44,2019.10.18,第一週
33位,乾坤士,蕭墨染,01:19.50,2019.10.17 00:32:40,2019.10.18,第一週
34位,劍士,?貓貓,00:21.10,2019.10.17 22:05:01,2019.10.18,第一週
34位,鬥士,一品入神,00:40.60,2019.10.17 12:27:16,2019.10.18,第一週
34位,拳士,慕蓉鳳翔,00:41.20,2019.10.16 13:35:26,2019.10.18,第一週
34位,咒術師,鳳梨酥旺,00:41.80,2019.10.17 10:21:47,2019.10.18,第一週
34位,召喚師,加沐,00:42.0,2019.10.17 14:49:57,2019.10.18,第一週
34位,氣功士,隔壁小生,00:47.80,2019.10.16 20:09:23,2019.10.18,第一週
34位,燐劍士,孤蘇埕外含三次,00:47.90,2019.10.16 21:46:38,2019.10.18,第一週
34位,力士,吃飯用碗公,00:50.50,2019.10.16 20:34:23,2019.10.18,第一週
34位,槍擊士,凌羽兒,00:53.40,2019.10.18 03:57:58,2019.10.18,第一週
34位,刺客,似若水無痕,01:06.50,2019.10.18 03:38:13,2019.10.18,第一週
34位,弓箭手,粉色小公舉大囧哥,01:19.80,2019.10.17 17:31:44,2019.10.18,第一週
34位,乾坤士,p喧嘩q,01:20.60,2019.10.17 07:55:17,2019.10.18,第一週
35位,劍士,天眠,00:21.20,2019.10.17 20:00:05,2019.10.18,第一週
35位,鬥士,昊沄,00:40.70,2019.10.17 10:20:16,2019.10.18,第一週
35位,拳士,奈伊雷特,00:41.40,2019.10.17 02:54:14,2019.10.18,第一週
35位,咒術師,趴姬,00:41.90,2019.10.18 00:55:12,2019.10.18,第一週
35位,召喚師,憐翊?,00:42.30,2019.10.16 13:18:40,2019.10.18,第一週
35位,氣功士,尹心兒,00:48.10,2019.10.17 20:05:32,2019.10.18,第一週
35位,燐劍士,?Nk葉落,00:48.40,2019.10.16 12:38:44,2019.10.18,第一週
35位,力士,再平凡?龍依舊限量版,00:51.50,2019.10.17 20:57:14,2019.10.18,第一週
35位,槍擊士,漱?,00:54.70,2019.10.17 22:21:42,2019.10.18,第一週
35位,刺客,kapana,01:07.40,2019.10.17 14:03:31,2019.10.18,第一週
35位,弓箭手,歌岸似聲?,01:19.80,2019.10.17 20:40:38,2019.10.18,第一週
35位,乾坤士,天晴薯薯,01:21.90,2019.10.17 10:56:04,2019.10.18,第一週
36位,劍士,紫戀妮霓,00:21.90,2019.10.17 00:13:10,2019.10.18,第一週
36位,鬥士,安排?,00:41.20,2019.10.17 14:13:51,2019.10.18,第一週
36位,拳士,炬?,00:41.50,2019.10.17 23:09:03,2019.10.18,第一週
36位,咒術師,Kui奎o,00:42.40,2019.10.17 12:36:07,2019.10.18,第一週
36位,召喚師,赤瞳?,00:42.70,2019.10.16 13:32:11,2019.10.18,第一週
36位,氣功士,?蒼若水,00:48.20,2019.10.17 22:43:13,2019.10.18,第一週
36位,燐劍士,飛沙風中轉,00:48.60,2019.10.16 14:01:36,2019.10.18,第一週
36位,力士,沒過耶,00:53.10,2019.10.16 19:11:00,2019.10.18,第一週
36位,槍擊士,李羽,00:55.10,2019.10.16 22:56:53,2019.10.18,第一週
36位,刺客,love?君,01:10.60,2019.10.16 15:03:41,2019.10.18,第一週
36位,弓箭手,小彩蕍,01:20.40,2019.10.17 10:14:27,2019.10.18,第一週
36位,乾坤士,淺藍風華,01:22.90,2019.10.17 19:00:16,2019.10.18,第一週
37位,劍士,珞依依,00:22.40,2019.10.16 14:46:09,2019.10.18,第一週
37位,鬥士,雀雀小豬排,00:41.40,2019.10.16 21:09:40,2019.10.18,第一週
37位,拳士,幽魂戈德林,00:41.70,2019.10.16 12:17:11,2019.10.18,第一週
37位,召喚師,點心?,00:42.90,2019.10.18 01:33:23,2019.10.18,第一週
37位,咒術師,?金艾嚴,00:43.0,2019.10.17 23:31:25,2019.10.18,第一週
37位,氣功士,靜秋,00:48.50,2019.10.17 19:16:12,2019.10.18,第一週
37位,燐劍士,?丸,00:49.20,2019.10.16 18:41:02,2019.10.18,第一週
37位,力士,FuyuumiAi,00:53.10,2019.10.17 22:45:22,2019.10.18,第一週
37位,槍擊士,清眸,00:55.70,2019.10.17 22:42:30,2019.10.18,第一週
37位,刺客,?水水布蕾?,01:11.40,2019.10.17 19:52:54,2019.10.18,第一週
37位,弓箭手,阿爾特彌斯,01:21.0,2019.10.17 03:10:34,2019.10.18,第一週
37位,乾坤士,淺野晴川,01:24.20,2019.10.17 06:32:24,2019.10.18,第一週
38位,劍士,真夜?,00:23.20,2019.10.16 15:35:57,2019.10.18,第一週
38位,鬥士,小?囡囡,00:42.0,2019.10.17 00:09:48,2019.10.18,第一週
38位,拳士,蒟蒻冰茶o,00:42.50,2019.10.16 20:24:29,2019.10.18,第一週
38位,召喚師,悠璃?,00:43.0,2019.10.16 11:17:34,2019.10.18,第一週
38位,咒術師,嫣樺,00:43.20,2019.10.17 19:01:36,2019.10.18,第一週
38位,氣功士,?牛牛?,00:49.20,2019.10.16 14:38:44,2019.10.18,第一週
38位,燐劍士,彩雲港港灣總幹事,00:49.60,2019.10.17 16:51:46,2019.10.18,第一週
38位,力士,幻龍痕,00:54.0,2019.10.17 19:24:15,2019.10.18,第一週
38位,槍擊士,寄樹人猿,00:57.70,2019.10.17 01:49:02,2019.10.18,第一週
38位,刺客,櫻雪魅影,01:11.50,2019.10.17 19:57:53,2019.10.18,第一週
38位,弓箭手,?射臉,01:21.30,2019.10.16 15:52:37,2019.10.18,第一週
38位,乾坤士,名字好難想二二,01:24.90,2019.10.16 23:36:30,2019.10.18,第一週
39位,劍士,熊孩子?,00:23.30,2019.10.17 20:14:32,2019.10.18,第一週
39位,鬥士,蒔繪o,00:42.30,2019.10.17 00:16:27,2019.10.18,第一週
39位,拳士,妃?亞,00:42.60,2019.10.17 22:21:18,2019.10.18,第一週
39位,召喚師,鴇兒?,00:43.40,2019.10.16 20:21:27,2019.10.18,第一週
39位,咒術師,阿宅好宅,00:43.40,2019.10.16 12:19:39,2019.10.18,第一週
39位,燐劍士,zLiliTh,00:49.70,2019.10.17 11:26:17,2019.10.18,第一週
39位,氣功士,Shary?,00:49.80,2019.10.16 11:58:29,2019.10.18,第一週
39位,力士,老甕OuO,00:54.20,2019.10.17 10:47:13,2019.10.18,第一週
39位,槍擊士,丰筠,00:58.10,2019.10.17 18:51:34,2019.10.18,第一週
39位,刺客,椎名雪,01:11.50,2019.10.17 22:14:42,2019.10.18,第一週
39位,弓箭手,?情,01:22.30,2019.10.16 19:29:28,2019.10.18,第一週
39位,乾坤士,沁藍,01:25.50,2019.10.18 05:45:46,2019.10.18,第一週
40位,劍士,尋沫雨悠,00:23.80,2019.10.16 18:50:53,2019.10.18,第一週
40位,鬥士,煙花玲,00:42.40,2019.10.16 17:30:10,2019.10.18,第一週
40位,拳士,河漓雪?,00:43.0,2019.10.16 13:32:29,2019.10.18,第一週
40位,召喚師,蘋果悠,00:44.0,2019.10.17 20:35:10,2019.10.18,第一週
40位,咒術師,脆皮巧克力,00:44.80,2019.10.16 11:33:14,2019.10.18,第一週
40位,氣功士,澐綰紗?,00:50.0,2019.10.16 13:46:55,2019.10.18,第一週
40位,燐劍士,烠玥,00:50.30,2019.10.18 00:35:09,2019.10.18,第一週
40位,力士,只愛北鼻,00:55.30,2019.10.16 20:40:14,2019.10.18,第一週
40位,槍擊士,女乃奚隹,00:58.30,2019.10.17 09:53:31,2019.10.18,第一週
40位,刺客,羽瀧?,01:11.80,2019.10.18 00:19:23,2019.10.18,第一週
40位,弓箭手,科黛,01:22.60,2019.10.16 19:20:44,2019.10.18,第一週
40位,乾坤士,水哥仔,01:26.20,2019.10.17 21:13:51,2019.10.18,第一週
41位,劍士,葉楓天,00:24.0,2019.10.17 09:51:44,2019.10.18,第一週
41位,鬥士,哦齁?,00:42.40,2019.10.16 19:27:42,2019.10.18,第一週
41位,拳士,櫻渚梨央,00:43.0,2019.10.18 03:29:52,2019.10.18,第一週
41位,召喚師,萌其D魯夫,00:44.50,2019.10.18 05:25:03,2019.10.18,第一週
41位,咒術師,遙夢雲,00:45.20,2019.10.17 10:08:11,2019.10.18,第一週
41位,氣功士,狐喵喵,00:50.20,2019.10.17 12:21:50,2019.10.18,第一週
41位,燐劍士,愛耍劍的小女孩,00:50.40,2019.10.16 22:53:13,2019.10.18,第一週
41位,力士,非洲肯尼亞的負二代,00:56.30,2019.10.16 21:17:15,2019.10.18,第一週
41位,槍擊士,天藍翎,00:59.90,2019.10.16 13:55:47,2019.10.18,第一週
41位,刺客,孤虎,01:12.50,2019.10.17 00:17:57,2019.10.18,第一週
41位,弓箭手,壞?Baby,01:24.30,2019.10.17 15:31:23,2019.10.18,第一週
41位,乾坤士,顏值?超萌?Erics,01:26.50,2019.10.16 12:02:47,2019.10.18,第一週
42位,劍士,Psyche小安,00:24.0,2019.10.17 18:29:48,2019.10.18,第一週
42位,鬥士,肆傑?,00:42.50,2019.10.17 20:47:11,2019.10.18,第一週
42位,拳士,軒轅輕舞,00:43.30,2019.10.16 20:31:51,2019.10.18,第一週
42位,召喚師,芘涵,00:44.60,2019.10.16 13:58:24,2019.10.18,第一週
42位,咒術師,kitome,00:45.30,2019.10.17 00:29:34,2019.10.18,第一週
42位,燐劍士,異性只為繁衍後代?,00:50.50,2019.10.16 11:32:41,2019.10.18,第一週
42位,氣功士,魔小道,00:50.60,2019.10.16 11:44:12,2019.10.18,第一週
42位,力士,玄煌破?陣,00:57.10,2019.10.16 23:34:38,2019.10.18,第一週
42位,槍擊士,啾蹦蹦,01:00.50,2019.10.17 23:30:09,2019.10.18,第一週
42位,刺客,彎腰看侏儒,01:13.10,2019.10.16 14:03:59,2019.10.18,第一週
42位,弓箭手,皎月夢夜,01:24.60,2019.10.17 14:58:33,2019.10.18,第一週
42位,乾坤士,妮德霍格?,01:27.80,2019.10.17 20:51:05,2019.10.18,第一週
43位,劍士,云淡?,00:24.70,2019.10.17 21:12:15,2019.10.18,第一週
43位,鬥士,愉?,00:42.80,2019.10.16 17:26:33,2019.10.18,第一週
43位,拳士,百草糖,00:44.20,2019.10.18 00:21:31,2019.10.18,第一週
43位,召喚師,Cute綺綺o,00:44.60,2019.10.16 15:30:10,2019.10.18,第一週
43位,咒術師,KeAi咘o,00:45.30,2019.10.17 18:56:24,2019.10.18,第一週
43位,氣功士,Destiny運命,00:50.60,2019.10.16 14:12:31,2019.10.18,第一週
43位,燐劍士,地球是我捏圓滴,00:50.70,2019.10.18 00:57:40,2019.10.18,第一週
43位,力士,515253,00:57.30,2019.10.17 14:24:38,2019.10.18,第一週
43位,槍擊士,畢格皮娜絲,01:00.90,2019.10.16 17:22:47,2019.10.18,第一週
43位,刺客,吶吶,01:13.10,2019.10.18 00:42:13,2019.10.18,第一週
43位,弓箭手,穗薇,01:25.10,2019.10.17 17:40:31,2019.10.18,第一週
43位,乾坤士,水果軍艦,01:28.40,2019.10.16 19:12:26,2019.10.18,第一週
44位,劍士,一窺葉而知秋,00:24.80,2019.10.17 22:45:47,2019.10.18,第一週
44位,鬥士,阿剎弭?,00:42.80,2019.10.16 21:47:57,2019.10.18,第一週
44位,拳士,杰奧斯,00:44.30,2019.10.17 22:30:14,2019.10.18,第一週
44位,召喚師,紫燄喵,00:44.90,2019.10.17 16:59:12,2019.10.18,第一週
44位,咒術師,?藍,00:47.0,2019.10.18 02:26:25,2019.10.18,第一週
44位,氣功士,o桔瑀琋o,00:50.80,2019.10.17 12:46:40,2019.10.18,第一週
44位,燐劍士,唷齁?,00:51.70,2019.10.16 18:17:10,2019.10.18,第一週
44位,力士,JASON,00:58.40,2019.10.17 18:12:11,2019.10.18,第一週
44位,槍擊士,我愛阿樂,01:01.0,2019.10.17 09:53:43,2019.10.18,第一週
44位,刺客,一個小小的刺客,01:13.90,2019.10.17 21:37:09,2019.10.18,第一週
44位,弓箭手,弓神喵OuO,01:25.70,2019.10.17 17:28:42,2019.10.18,第一週
44位,乾坤士,秋羽斐心,01:29.20,2019.10.16 22:14:41,2019.10.18,第一週
45位,劍士,木槿?,00:25.0,2019.10.16 19:54:10,2019.10.18,第一週
45位,鬥士,我的命刻妳的名?,00:43.10,2019.10.16 11:52:59,2019.10.18,第一週
45位,拳士,Elena,00:44.50,2019.10.17 15:47:52,2019.10.18,第一週
45位,召喚師,歐緹西斯,00:45.90,2019.10.16 23:44:31,2019.10.18,第一週
45位,咒術師,爪爪Babe,00:47.0,2019.10.18 03:03:57,2019.10.18,第一週
45位,燐劍士,弒月舞翼,00:51.70,2019.10.16 23:51:50,2019.10.18,第一週
45位,氣功士,小半拍?,00:52.0,2019.10.17 10:27:10,2019.10.18,第一週
45位,力士,娜寶,00:58.50,2019.10.16 14:50:55,2019.10.18,第一週
45位,槍擊士,煌舞極憶,01:01.80,2019.10.16 23:25:09,2019.10.18,第一週
45位,刺客,憶?雨中漫步,01:14.10,2019.10.17 19:39:24,2019.10.18,第一週
45位,弓箭手,蔥喵,01:26.0,2019.10.18 01:10:35,2019.10.18,第一週
45位,乾坤士,NifPriskilla,01:29.40,2019.10.17 19:07:47,2019.10.18,第一週
46位,劍士,巨乳人妻?,00:25.10,2019.10.16 11:24:48,2019.10.18,第一週
46位,鬥士,希琅,00:44.40,2019.10.17 05:20:41,2019.10.18,第一週
46位,拳士,勃起天尊?瘋狗吉娃娃,00:44.90,2019.10.17 15:51:44,2019.10.18,第一週
46位,召喚師,羽熙?歐吼OvOb,00:46.10,2019.10.16 19:52:25,2019.10.18,第一週
46位,咒術師,龍柏霆雲,00:47.10,2019.10.17 18:16:14,2019.10.18,第一週
46位,燐劍士,乂凜之殤乂,00:51.90,2019.10.16 15:01:36,2019.10.18,第一週
46位,氣功士,美人櫻,00:52.10,2019.10.16 21:41:47,2019.10.18,第一週
46位,力士,暖子,00:58.60,2019.10.16 18:32:01,2019.10.18,第一週
46位,槍擊士,C恩o,01:01.90,2019.10.16 20:29:13,2019.10.18,第一週
46位,刺客,銀乙,01:14.50,2019.10.17 19:20:22,2019.10.18,第一週
46位,弓箭手,弓獨聲?藝展,01:26.80,2019.10.17 20:31:46,2019.10.18,第一週
46位,乾坤士,傲嬌雨,01:30.20,2019.10.17 18:43:59,2019.10.18,第一週
47位,劍士,o0絕世佳人0o,00:25.20,2019.10.16 23:34:07,2019.10.18,第一週
47位,鬥士,我只是個計程車司機,00:44.90,2019.10.17 00:27:32,2019.10.18,第一週
47位,拳士,凜果,00:45.80,2019.10.17 19:28:22,2019.10.18,第一週
47位,召喚師,燐星喚月冥,00:46.50,2019.10.18 00:19:18,2019.10.18,第一週
47位,咒術師,伝野?,00:47.10,2019.10.17 20:14:30,2019.10.18,第一週
47位,燐劍士,Tendzin,00:52.10,2019.10.17 00:43:00,2019.10.18,第一週
47位,氣功士,琉冥,00:52.80,2019.10.17 18:12:38,2019.10.18,第一週
47位,力士,LiLJon?,01:00.30,2019.10.18 01:19:10,2019.10.18,第一週
47位,槍擊士,小乖?,01:01.90,2019.10.17 00:01:32,2019.10.18,第一週
47位,刺客,EcYvLxRm,01:15.60,2019.10.16 23:29:42,2019.10.18,第一週
47位,弓箭手,RubyTears,01:27.30,2019.10.17 22:20:28,2019.10.18,第一週
47位,乾坤士,微雨?不思,01:31.0,2019.10.16 22:08:45,2019.10.18,第一週
48位,劍士,Aine蕾,00:25.30,2019.10.16 15:33:30,2019.10.18,第一週
48位,鬥士,夜洵櫻,00:44.90,2019.10.17 23:15:11,2019.10.18,第一週
48位,拳士,小煌蒂,00:46.0,2019.10.17 19:46:07,2019.10.18,第一週
48位,召喚師,evach,00:46.80,2019.10.17 08:40:08,2019.10.18,第一週
48位,咒術師,李奧納多?卡,00:47.30,2019.10.18 00:40:14,2019.10.18,第一週
48位,燐劍士,煙雨沐歌,00:52.10,2019.10.17 19:22:02,2019.10.18,第一週
48位,氣功士,宮伝,00:53.20,2019.10.17 19:02:36,2019.10.18,第一週
48位,力士,RockRose,01:01.0,2019.10.17 16:29:33,2019.10.18,第一週
48位,槍擊士,我妻善逸?,01:02.0,2019.10.16 14:11:32,2019.10.18,第一週
48位,刺客,凋羽,01:15.80,2019.10.17 19:03:24,2019.10.18,第一週
48位,弓箭手,黑帝絲,01:28.0,2019.10.16 18:46:55,2019.10.18,第一週
48位,乾坤士,宗痛好酸林韓媾茹,01:31.10,2019.10.16 21:34:19,2019.10.18,第一週
49位,劍士,誰?,00:25.40,2019.10.16 19:29:22,2019.10.18,第一週
49位,鬥士,開始斬首人物,00:45.0,2019.10.16 19:34:20,2019.10.18,第一週
49位,召喚師,芫?,00:47.10,2019.10.17 21:55:33,2019.10.18,第一週
49位,拳士,微風?,00:47.20,2019.10.17 18:43:30,2019.10.18,第一週
49位,咒術師,Su韋?,00:47.40,2019.10.16 13:37:40,2019.10.18,第一週
49位,燐劍士,?凍豆腐,00:53.20,2019.10.17 00:44:43,2019.10.18,第一週
49位,氣功士,Drakevil,00:53.40,2019.10.18 01:34:35,2019.10.18,第一週
49位,力士,華啟萊,01:01.10,2019.10.16 21:03:32,2019.10.18,第一週
49位,槍擊士,蘭露茱,01:02.30,2019.10.18 01:37:50,2019.10.18,第一週
49位,刺客,鴨魅嗲,01:16.70,2019.10.17 04:47:53,2019.10.18,第一週
49位,弓箭手,白乃莉凜,01:28.10,2019.10.17 16:57:56,2019.10.18,第一週
49位,乾坤士,激?白毛,01:33.20,2019.10.17 19:17:57,2019.10.18,第一週
50位,劍士,糖芯語兒,00:25.70,2019.10.18 01:57:19,2019.10.18,第一週
50位,鬥士,御冷彌迦,00:45.70,2019.10.16 23:44:09,2019.10.18,第一週
50位,拳士,羽琋?,00:47.20,2019.10.17 22:34:41,2019.10.18,第一週
50位,召喚師,薇兒??,00:47.40,2019.10.17 06:08:24,2019.10.18,第一週
50位,咒術師,喬子先生,00:47.70,2019.10.16 12:49:15,2019.10.18,第一週
50位,燐劍士,?醒?分,00:53.30,2019.10.16 23:24:10,2019.10.18,第一週
50位,氣功士,琰花?,00:53.60,2019.10.17 00:30:29,2019.10.18,第一週
50位,力士,白翼小天使,01:01.80,2019.10.18 05:42:16,2019.10.18,第一週
50位,槍擊士,皮030蛋,01:03.0,2019.10.16 23:15:43,2019.10.18,第一週
50位,刺客,ShenFan,01:16.70,2019.10.17 12:01:52,2019.10.18,第一週
50位,弓箭手,冬彌南次郎,01:28.70,2019.10.16 21:49:35,2019.10.18,第一週
50位,乾坤士,練練百分百,01:34.50,2019.10.17 12:23:33,2019.10.18,第一週
51位,劍士,薰薰子,00:25.90,2019.10.17 13:08:32,2019.10.18,第一週
51位,鬥士,蜜?捲捲?蜂,00:46.0,2019.10.16 21:38:22,2019.10.18,第一週
51位,拳士,勀獅,00:47.50,2019.10.17 16:28:50,2019.10.18,第一週
51位,召喚師,Shuboo,00:48.0,2019.10.18 01:15:50,2019.10.18,第一週
51位,咒術師,臻惟,00:49.0,2019.10.17 20:36:47,2019.10.18,第一週
51位,氣功士,DeEpSeA?TF,00:54.30,2019.10.17 01:54:12,2019.10.18,第一週
51位,燐劍士,Kyousuke?,00:54.90,2019.10.17 03:14:14,2019.10.18,第一週
51位,力士,來挑戰我吧靈長類,01:01.90,2019.10.17 20:19:02,2019.10.18,第一週
51位,槍擊士,蒂蒂?,01:03.70,2019.10.17 18:48:53,2019.10.18,第一週
51位,刺客,?狄,01:19.30,2019.10.17 01:27:21,2019.10.18,第一週
51位,弓箭手,果糖UwU,01:31.0,2019.10.17 20:54:19,2019.10.18,第一週
51位,乾坤士,任涼風,01:35.10,2019.10.17 14:00:56,2019.10.18,第一週
52位,劍士,LianLast,00:25.90,2019.10.17 23:59:30,2019.10.18,第一週
52位,鬥士,瞪誰?懷孕?,00:46.60,2019.10.16 12:50:18,2019.10.18,第一週
52位,拳士,尼古拉維奇,00:47.60,2019.10.16 18:19:50,2019.10.18,第一週
52位,召喚師,幸福伴身旁,00:48.50,2019.10.16 19:22:29,2019.10.18,第一週
52位,咒術師,0少囉嗦0,00:50.90,2019.10.17 07:48:46,2019.10.18,第一週
52位,氣功士,丹妮莉絲卡麗熙,00:54.80,2019.10.16 21:45:33,2019.10.18,第一週
