名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,力士,非洲肯尼亞的負二代,00:49.70,2019.10.23 19:15:33,2019.10.27,第二週
26位,刺客,Aeyko,00:56.70,2019.10.24 21:38:27,2019.10.27,第二週
26位,弓箭手,你為什麼這麼熟練阿,01:01.30,2019.10.24 21:48:05,2019.10.27,第二週
26位,乾坤士,淺野晴川,01:05.70,2019.10.26 03:45:30,2019.10.27,第二週
27位,劍士,君馬惠?,00:17.80,2019.10.27 00:54:43,2019.10.27,第二週
27位,鬥士,肆傑?,00:34.50,2019.10.24 20:53:45,2019.10.27,第二週
27位,咒術師,冰?湛藍,00:36.40,2019.10.24 21:40:29,2019.10.27,第二週
27位,拳士,笨狗?,00:36.90,2019.10.23 23:18:50,2019.10.27,第二週
27位,召喚師,MissXuan,00:37.90,2019.10.27 00:35:47,2019.10.27,第二週
27位,燐劍士,唷齁?,00:44.90,2019.10.23 15:03:53,2019.10.27,第二週
27位,氣功士,?蒼若水,00:47.40,2019.10.26 23:46:03,2019.10.27,第二週
27位,槍擊士,鳥仔蛋,00:48.50,2019.10.25 18:45:37,2019.10.27,第二週
27位,力士,染?香?,00:50.10,2019.10.23 19:35:43,2019.10.27,第二週
27位,刺客,kapana,00:57.60,2019.10.25 20:20:08,2019.10.27,第二週
27位,弓箭手,漓汐玥,01:02.60,2019.10.26 00:34:25,2019.10.27,第二週
27位,乾坤士,風秤觴,01:07.20,2019.10.25 20:04:27,2019.10.27,第二週
28位,劍士,狂眾,00:17.90,2019.10.24 23:31:10,2019.10.27,第二週
28位,鬥士,惡魔奶娃,00:34.80,2019.10.25 15:22:55,2019.10.27,第二週
28位,拳士,炬?,00:37.0,2019.10.23 20:53:59,2019.10.27,第二週
28位,咒術師,海膽泡麵,00:37.20,2019.10.23 12:44:39,2019.10.27,第二週
28位,召喚師,Aileen怷,00:38.40,2019.10.25 12:55:16,2019.10.27,第二週
28位,燐劍士,地球是我捏圓滴,00:45.60,2019.10.25 00:54:11,2019.10.27,第二週
28位,氣功士,?LiBeRTY?,00:47.40,2019.10.27 04:11:09,2019.10.27,第二週
28位,槍擊士,花傲雪,00:49.10,2019.10.26 21:09:08,2019.10.27,第二週
28位,力士,JASON,00:51.50,2019.10.24 18:11:56,2019.10.27,第二週
28位,刺客,柳生影羽,01:02.20,2019.10.23 23:11:05,2019.10.27,第二週
28位,弓箭手,冬彌南次郎,01:05.40,2019.10.23 20:59:51,2019.10.27,第二週
28位,乾坤士,微雨?不思,01:09.10,2019.10.24 17:15:05,2019.10.27,第二週
29位,劍士,狪狪,00:18.20,2019.10.23 11:07:48,2019.10.27,第二週
29位,鬥士,域劍士,00:35.0,2019.10.24 22:32:39,2019.10.27,第二週
29位,拳士,?小肥瓜,00:37.10,2019.10.24 01:29:11,2019.10.27,第二週
29位,咒術師,脆皮巧克力,00:38.0,2019.10.23 12:11:42,2019.10.27,第二週
29位,召喚師,Bubbles?泡泡,00:38.40,2019.10.26 23:23:52,2019.10.27,第二週
29位,燐劍士,靜畫扇,00:45.70,2019.10.24 23:26:15,2019.10.27,第二週
29位,氣功士,無關愛情,00:48.0,2019.10.27 00:59:12,2019.10.27,第二週
29位,槍擊士,?LiK,00:49.30,2019.10.24 23:22:50,2019.10.27,第二週
29位,力士,只愛北鼻,00:52.30,2019.10.25 19:16:21,2019.10.27,第二週
29位,刺客,米娜瓦,01:02.60,2019.10.26 21:23:18,2019.10.27,第二週
29位,弓箭手,Calibra,01:05.80,2019.10.24 02:43:02,2019.10.27,第二週
29位,乾坤士,妍心,01:10.30,2019.10.27 00:42:44,2019.10.27,第二週
30位,劍士,?貓貓,00:19.10,2019.10.26 10:32:38,2019.10.27,第二週
30位,鬥士,小?囡囡,00:35.80,2019.10.25 12:41:07,2019.10.27,第二週
30位,拳士,人生回首一場空,00:37.30,2019.10.25 22:29:54,2019.10.27,第二週
30位,咒術師,無盡闇夜,00:38.0,2019.10.23 19:27:12,2019.10.27,第二週
30位,召喚師,點心?,00:38.50,2019.10.23 23:47:07,2019.10.27,第二週
30位,燐劍士,飛沙風中轉,00:46.30,2019.10.24 23:54:02,2019.10.27,第二週
30位,氣功士,尹心兒,00:48.10,2019.10.24 19:48:40,2019.10.27,第二週
30位,槍擊士,凌羽兒,00:49.70,2019.10.24 04:48:11,2019.10.27,第二週
30位,力士,FuyuumiAi,00:53.30,2019.10.24 22:52:57,2019.10.27,第二週
30位,刺客,櫻雪魅影,01:05.80,2019.10.23 17:00:45,2019.10.27,第二週
30位,弓箭手,老娘錢多開豐田錢少開寶馬,01:07.80,2019.10.25 02:43:31,2019.10.27,第二週
30位,乾坤士,李依,01:20.0,2019.10.23 19:25:33,2019.10.27,第二週
31位,劍士,Oo紅豆湯圓oO,00:19.90,2019.10.24 22:51:22,2019.10.27,第二週
31位,鬥士,Skr辣台妹騷底,00:36.40,2019.10.25 23:24:58,2019.10.27,第二週
31位,拳士,幻溟弒閻,00:37.40,2019.10.23 17:06:10,2019.10.27,第二週
31位,召喚師,鴇兒?,00:38.60,2019.10.25 17:51:59,2019.10.27,第二週
31位,咒術師,司空青崳,00:39.40,2019.10.25 19:29:22,2019.10.27,第二週
31位,燐劍士,?凍豆腐,00:46.30,2019.10.26 18:06:47,2019.10.27,第二週
31位,氣功士,幽明靜心,00:48.50,2019.10.24 01:24:48,2019.10.27,第二週
31位,槍擊士,畢格皮娜絲,00:52.40,2019.10.24 21:48:08,2019.10.27,第二週
31位,力士,奴小小,00:53.40,2019.10.25 21:40:14,2019.10.27,第二週
31位,刺客,彎腰看侏儒,01:06.10,2019.10.26 10:47:30,2019.10.27,第二週
31位,弓箭手,馥寶?,01:08.50,2019.10.26 16:48:23,2019.10.27,第二週
31位,乾坤士,傲嬌雨,01:23.50,2019.10.23 12:28:12,2019.10.27,第二週
32位,劍士,夜深了?,00:20.0,2019.10.25 12:56:47,2019.10.27,第二週
32位,鬥士,愉?,00:36.90,2019.10.25 13:17:46,2019.10.27,第二週
32位,拳士,慕蓉鳳翔,00:37.90,2019.10.25 09:32:41,2019.10.27,第二週
32位,召喚師,冰欣玥,00:39.10,2019.10.24 01:02:37,2019.10.27,第二週
32位,咒術師,阿宅好宅,00:40.30,2019.10.23 20:01:54,2019.10.27,第二週
32位,燐劍士,?醒?分,00:46.60,2019.10.23 21:55:19,2019.10.27,第二週
32位,氣功士,Pirin,00:48.60,2019.10.26 21:45:57,2019.10.27,第二週
32位,槍擊士,李羽,00:52.40,2019.10.25 23:15:03,2019.10.27,第二週
32位,力士,沒過耶,00:54.40,2019.10.25 20:00:04,2019.10.27,第二週
32位,弓箭手,粉色小公舉大囧哥,01:09.40,2019.10.24 18:41:21,2019.10.27,第二週
32位,刺客,夜悠,01:09.50,2019.10.24 03:21:17,2019.10.27,第二週
32位,乾坤士,酸溜溜,01:24.50,2019.10.23 23:08:45,2019.10.27,第二週
33位,劍士,薰薰子,00:20.0,2019.10.26 20:02:13,2019.10.27,第二週
33位,鬥士,熬夜不好建議通宵,00:37.20,2019.10.23 20:08:35,2019.10.27,第二週
33位,拳士,野比大熊,00:38.30,2019.10.23 23:50:26,2019.10.27,第二週
33位,召喚師,財財儿,00:39.60,2019.10.25 10:28:22,2019.10.27,第二週
33位,咒術師,Hot綠茶,00:42.80,2019.10.26 07:45:34,2019.10.27,第二週
33位,燐劍士,咬糖糖?,00:47.20,2019.10.25 16:07:13,2019.10.27,第二週
33位,氣功士,澐綰紗?,00:48.70,2019.10.25 19:49:26,2019.10.27,第二週
33位,槍擊士,啾蹦蹦,00:52.70,2019.10.26 01:06:13,2019.10.27,第二週
33位,力士,魔羯渣男?,00:54.80,2019.10.26 01:48:45,2019.10.27,第二週
33位,弓箭手,?情,01:09.70,2019.10.26 09:02:39,2019.10.27,第二週
33位,刺客,凋羽,01:11.90,2019.10.23 23:02:35,2019.10.27,第二週
33位,乾坤士,毒奶危危,01:24.80,2019.10.25 17:25:44,2019.10.27,第二週
34位,劍士,巨乳人妻?,00:20.10,2019.10.26 20:05:49,2019.10.27,第二週
34位,拳士,煤礦裡的黑貓,00:38.50,2019.10.23 18:57:24,2019.10.27,第二週
34位,召喚師,Shuboo,00:40.30,2019.10.25 20:08:32,2019.10.27,第二週
34位,鬥士,昊沄,00:40.60,2019.10.25 09:12:34,2019.10.27,第二週
34位,咒術師,滄語嫣,00:43.40,2019.10.24 18:35:23,2019.10.27,第二週
34位,燐劍士,弒月舞翼,00:49.10,2019.10.26 11:01:08,2019.10.27,第二週
34位,氣功士,墨沁馨馜,00:50.20,2019.10.25 04:01:41,2019.10.27,第二週
34位,力士,幻龍痕,00:54.90,2019.10.23 18:54:26,2019.10.27,第二週
34位,槍擊士,清眸,00:56.50,2019.10.23 22:24:05,2019.10.27,第二週
34位,弓箭手,歌岸似聲?,01:10.0,2019.10.25 10:48:16,2019.10.27,第二週
34位,刺客,墨淺伊?,01:12.30,2019.10.26 01:24:46,2019.10.27,第二週
34位,乾坤士,NifPriskilla,01:25.90,2019.10.23 22:15:47,2019.10.27,第二週
35位,劍士,朕?,00:21.40,2019.10.25 01:56:10,2019.10.27,第二週
35位,拳士,看旁邊,00:40.80,2019.10.27 00:37:12,2019.10.27,第二週
35位,召喚師,水語痕,00:41.50,2019.10.25 13:54:41,2019.10.27,第二週
35位,鬥士,魚魚不能烤,00:41.90,2019.10.25 05:02:14,2019.10.27,第二週
35位,咒術師,Kui奎o,00:44.70,2019.10.24 15:43:56,2019.10.27,第二週
35位,燐劍士,星山吼兒,00:49.70,2019.10.23 19:15:11,2019.10.27,第二週
35位,氣功士,白先勇,00:50.20,2019.10.25 15:26:53,2019.10.27,第二週
35位,力士,來挑戰我吧靈長類,00:55.20,2019.10.25 20:42:59,2019.10.27,第二週
35位,槍擊士,汐渃芷,00:57.20,2019.10.26 17:32:23,2019.10.27,第二週
35位,弓箭手,黑帝絲,01:10.70,2019.10.26 12:09:29,2019.10.27,第二週
35位,刺客,ShenFan,01:12.60,2019.10.24 22:54:22,2019.10.27,第二週
35位,乾坤士,Pobanwang,01:25.90,2019.10.26 19:10:17,2019.10.27,第二週
36位,劍士,葉楓天,00:21.80,2019.10.23 22:43:57,2019.10.27,第二週
36位,拳士,妃?亞,00:41.50,2019.10.24 21:17:57,2019.10.27,第二週
36位,召喚師,Sinuatum?,00:41.60,2019.10.23 21:30:08,2019.10.27,第二週
36位,鬥士,哦齁?,00:42.10,2019.10.26 22:12:36,2019.10.27,第二週
36位,咒術師,KeAi咘o,00:44.90,2019.10.26 15:48:57,2019.10.27,第二週
36位,燐劍士,曉劍劍,00:49.70,2019.10.24 09:18:33,2019.10.27,第二週
36位,氣功士,韓墨,00:50.30,2019.10.24 00:59:44,2019.10.27,第二週
36位,力士,希格德利法,00:55.50,2019.10.25 19:29:21,2019.10.27,第二週
36位,槍擊士,寄樹人猿,00:58.90,2019.10.25 22:12:12,2019.10.27,第二週
36位,弓箭手,木瓜南瓜洋香瓜,01:12.10,2019.10.24 02:24:39,2019.10.27,第二週
36位,刺客,?水水布蕾?,01:13.0,2019.10.24 00:14:27,2019.10.27,第二週
36位,乾坤士,淺藍風華,01:29.50,2019.10.24 20:57:56,2019.10.27,第二週
37位,劍士,紫戀妮霓,00:22.10,2019.10.23 21:04:22,2019.10.27,第二週
37位,召喚師,羽熙?歐吼OvOb,00:41.90,2019.10.23 16:24:34,2019.10.27,第二週
37位,拳士,奈伊雷特,00:42.30,2019.10.25 01:47:45,2019.10.27,第二週
37位,鬥士,煙花玲,00:43.80,2019.10.24 20:51:12,2019.10.27,第二週
37位,咒術師,焦糖烤布蕾?,00:45.0,2019.10.23 18:37:13,2019.10.27,第二週
37位,燐劍士,伊薩靖,00:50.10,2019.10.24 03:12:24,2019.10.27,第二週
37位,氣功士,小蝸愛吃燒肉飯,00:51.0,2019.10.26 11:43:04,2019.10.27,第二週
37位,力士,八木俊典?,00:55.80,2019.10.24 17:24:06,2019.10.27,第二週
37位,槍擊士,我愛阿樂,00:59.70,2019.10.23 17:17:54,2019.10.27,第二週
37位,弓箭手,好了別再射啦,01:12.30,2019.10.26 11:10:18,2019.10.27,第二週
37位,刺客,浪子國際,01:13.90,2019.10.25 00:08:20,2019.10.27,第二週
37位,乾坤士,夜下赤瞳,01:35.70,2019.10.24 21:39:30,2019.10.27,第二週
38位,劍士,陽?,00:22.30,2019.10.23 20:07:31,2019.10.27,第二週
38位,召喚師,封心人,00:41.90,2019.10.26 08:15:39,2019.10.27,第二週
38位,拳士,杰奧斯,00:42.40,2019.10.23 15:26:41,2019.10.27,第二週
38位,鬥士,匚弟?,00:44.0,2019.10.26 13:49:56,2019.10.27,第二週
38位,咒術師,喬子先生,00:45.80,2019.10.26 22:26:29,2019.10.27,第二週
38位,燐劍士,阿不就好慢慢,00:50.20,2019.10.24 01:13:56,2019.10.27,第二週
38位,氣功士,空白Cc,00:51.10,2019.10.25 22:24:53,2019.10.27,第二週
38位,力士,娜寶,00:56.90,2019.10.24 18:35:08,2019.10.27,第二週
38位,槍擊士,虹?机?网???八千,01:03.40,2019.10.25 19:30:58,2019.10.27,第二週
38位,弓箭手,子不與葡萄柚的歐洲之旅,01:14.30,2019.10.24 19:44:42,2019.10.27,第二週
38位,刺客,?狄,01:16.20,2019.10.27 02:58:39,2019.10.27,第二週
38位,乾坤士,珺澄,01:36.30,2019.10.23 17:05:18,2019.10.27,第二週
39位,劍士,?赤霄心,00:23.0,2019.10.24 23:41:56,2019.10.27,第二週
39位,召喚師,肥?兔仔,00:42.0,2019.10.26 01:08:34,2019.10.27,第二週
39位,拳士,櫻渚梨央,00:42.90,2019.10.26 02:29:17,2019.10.27,第二週
39位,鬥士,小風雷?,00:44.60,2019.10.26 00:51:54,2019.10.27,第二週
39位,咒術師,盈月殘花,00:46.0,2019.10.26 16:01:48,2019.10.27,第二週
39位,燐劍士,?Nk葉落,00:50.70,2019.10.24 17:32:44,2019.10.27,第二週
39位,氣功士,NaLa?,00:52.50,2019.10.25 19:30:37,2019.10.27,第二週
39位,力士,華啟萊,00:57.70,2019.10.25 22:37:01,2019.10.27,第二週
39位,槍擊士,我妻善逸?,01:04.0,2019.10.26 21:33:52,2019.10.27,第二週
39位,弓箭手,槿?,01:14.40,2019.10.26 06:58:00,2019.10.27,第二週
39位,刺客,卑鳴呼呼飛走,01:16.60,2019.10.26 12:53:07,2019.10.27,第二週
39位,乾坤士,人偶姐姐,01:36.60,2019.10.24 14:54:46,2019.10.27,第二週
40位,劍士,璇玥?,00:23.40,2019.10.23 18:02:39,2019.10.27,第二週
40位,召喚師,小姐姐?,00:42.70,2019.10.23 12:56:05,2019.10.27,第二週
40位,拳士,百草糖,00:43.70,2019.10.23 18:49:22,2019.10.27,第二週
40位,鬥士,開始斬首人物,00:46.30,2019.10.24 20:06:32,2019.10.27,第二週
40位,咒術師,伝野?,00:46.40,2019.10.23 19:43:32,2019.10.27,第二週
40位,燐劍士,萌言萌語,00:50.80,2019.10.26 23:25:10,2019.10.27,第二週
40位,氣功士,琰花?,00:52.70,2019.10.24 21:58:34,2019.10.27,第二週
40位,力士,RockRose,00:58.50,2019.10.25 02:34:02,2019.10.27,第二週
40位,槍擊士,巫北帕,01:05.20,2019.10.24 00:48:21,2019.10.27,第二週
40位,弓箭手,?赤熱,01:15.40,2019.10.23 19:17:47,2019.10.27,第二週
40位,刺客,不過就是ID,01:17.10,2019.10.25 19:52:45,2019.10.27,第二週
40位,乾坤士,X回憶不在X,01:37.30,2019.10.25 08:22:16,2019.10.27,第二週
41位,劍士,殺殺,00:23.50,2019.10.26 16:10:55,2019.10.27,第二週
41位,召喚師,蘋果悠,00:43.0,2019.10.24 23:38:06,2019.10.27,第二週
41位,拳士,歐爸?,00:43.80,2019.10.25 19:34:48,2019.10.27,第二週
41位,咒術師,嘎月月?,00:46.60,2019.10.24 02:50:11,2019.10.27,第二週
41位,鬥士,你看這把劍它又長又寬,00:47.10,2019.10.26 12:12:18,2019.10.27,第二週
41位,燐劍士,玥惶,00:51.80,2019.10.26 19:22:01,2019.10.27,第二週
41位,氣功士,o桔瑀琋o,00:52.90,2019.10.24 15:02:23,2019.10.27,第二週
41位,力士,布卡碰??,00:59.50,2019.10.26 10:14:35,2019.10.27,第二週
41位,槍擊士,小壞蛋?,01:07.20,2019.10.26 19:30:25,2019.10.27,第二週
41位,弓箭手,風殛?星殞,01:16.10,2019.10.26 23:14:54,2019.10.27,第二週
41位,刺客,夢之碎片,01:18.0,2019.10.23 21:53:00,2019.10.27,第二週
41位,乾坤士,向宇宙下訂單逼逼,01:37.80,2019.10.24 01:43:18,2019.10.27,第二週
42位,劍士,誰?,00:24.10,2019.10.23 22:14:50,2019.10.27,第二週
42位,召喚師,皓呆魯,00:43.0,2019.10.26 15:05:04,2019.10.27,第二週
42位,拳士,ChaosDemon,00:44.40,2019.10.25 19:59:43,2019.10.27,第二週
42位,咒術師,遙夢雲,00:46.80,2019.10.24 22:20:03,2019.10.27,第二週
42位,鬥士,??小?,00:47.70,2019.10.25 10:18:05,2019.10.27,第二週
42位,燐劍士,東京有點熱?,00:51.90,2019.10.26 02:02:03,2019.10.27,第二週
42位,氣功士,蜂蜜草莓冰淇淋,00:52.90,2019.10.26 01:13:34,2019.10.27,第二週
42位,力士,百煉鋼繞指柔,00:59.70,2019.10.27 01:38:50,2019.10.27,第二週
42位,槍擊士,叔叔喜歡門關起來射兩下,01:07.30,2019.10.23 19:00:35,2019.10.27,第二週
42位,弓箭手,Tedio,01:16.20,2019.10.23 12:13:49,2019.10.27,第二週
42位,刺客,星辰幽幻z,01:18.10,2019.10.24 02:39:51,2019.10.27,第二週
42位,乾坤士,激?白毛,01:38.10,2019.10.24 03:01:29,2019.10.27,第二週
43位,劍士,?雪珩云,00:24.50,2019.10.24 18:53:53,2019.10.27,第二週
43位,召喚師,evach,00:43.90,2019.10.23 15:49:05,2019.10.27,第二週
43位,拳士,古怪的非法字符,00:45.50,2019.10.23 20:00:24,2019.10.27,第二週
43位,咒術師,楓晴夜,00:47.20,2019.10.26 14:44:45,2019.10.27,第二週
43位,鬥士,君篁,00:49.90,2019.10.24 12:45:07,2019.10.27,第二週
43位,燐劍士,別彈我耳朵,00:52.50,2019.10.23 20:48:32,2019.10.27,第二週
43位,氣功士,友倫嚕嚕,00:53.0,2019.10.24 01:22:52,2019.10.27,第二週
43位,力士,型人,01:01.10,2019.10.25 21:35:46,2019.10.27,第二週
43位,槍擊士,Ashura翎羽,01:07.60,2019.10.25 16:29:25,2019.10.27,第二週
43位,弓箭手,鰉影鷲魂,01:16.40,2019.10.25 21:29:21,2019.10.27,第二週
43位,刺客,絕世之色,01:18.40,2019.10.23 21:57:30,2019.10.27,第二週
43位,乾坤士,顏值?超萌?Erics,01:39.0,2019.10.26 23:58:11,2019.10.27,第二週
44位,劍士,糖芯語兒,00:24.50,2019.10.27 02:54:52,2019.10.27,第二週
44位,召喚師,青碧?,00:45.0,2019.10.26 06:55:44,2019.10.27,第二週
44位,拳士,Elena,00:45.50,2019.10.25 19:56:48,2019.10.27,第二週
44位,咒術師,0少囉嗦0,00:47.50,2019.10.25 07:39:54,2019.10.27,第二週
44位,鬥士,聲雨竹,00:52.10,2019.10.24 04:20:29,2019.10.27,第二週
44位,燐劍士,SKY小天,00:52.60,2019.10.23 21:49:13,2019.10.27,第二週
44位,氣功士,洪爺?,00:53.50,2019.10.26 17:50:07,2019.10.27,第二週
44位,力士,乂爻乾爻乂,01:01.10,2019.10.27 02:37:10,2019.10.27,第二週
44位,槍擊士,戰國?,01:08.0,2019.10.26 11:31:28,2019.10.27,第二週
44位,弓箭手,朕?射妮無罪,01:18.30,2019.10.23 18:56:22,2019.10.27,第二週
44位,刺客,Lusa,01:18.40,2019.10.24 06:05:21,2019.10.27,第二週
44位,乾坤士,天晴薯薯,01:39.30,2019.10.26 12:06:37,2019.10.27,第二週
45位,劍士,蔥燒牛肉滅,00:26.0,2019.10.25 19:07:21,2019.10.27,第二週
45位,召喚師,乂姬晴,00:45.50,2019.10.25 05:37:50,2019.10.27,第二週
45位,拳士,蘿莉?D?香吉士,00:46.20,2019.10.23 12:47:04,2019.10.27,第二週
45位,咒術師,淺伊芯,00:48.70,2019.10.25 19:54:12,2019.10.27,第二週
45位,鬥士,御冷彌迦,00:52.40,2019.10.26 07:48:09,2019.10.27,第二週
45位,燐劍士,?丸,00:53.10,2019.10.23 18:25:45,2019.10.27,第二週
45位,氣功士,美人櫻,00:53.60,2019.10.23 16:56:54,2019.10.27,第二週
45位,力士,飛腸杏韻,01:03.20,2019.10.24 00:47:37,2019.10.27,第二週
45位,槍擊士,皮030蛋,01:08.10,2019.10.23 13:16:34,2019.10.27,第二週
45位,弓箭手,揪揪妹,01:18.70,2019.10.23 22:01:27,2019.10.27,第二週
45位,刺客,狄雨,01:19.10,2019.10.24 06:24:50,2019.10.27,第二週
45位,乾坤士,任涼風,01:39.50,2019.10.25 13:31:41,2019.10.27,第二週
46位,劍士,一窺葉而知秋,00:26.90,2019.10.24 00:30:07,2019.10.27,第二週
46位,召喚師,夜不能寐,00:45.90,2019.10.23 12:11:40,2019.10.27,第二週
46位,拳士,皇小悠,00:46.20,2019.10.25 17:26:28,2019.10.27,第二週
46位,咒術師,丸來哩底加,00:48.70,2019.10.26 12:00:50,2019.10.27,第二週
46位,鬥士,YilanDora,00:52.60,2019.10.26 16:08:15,2019.10.27,第二週
46位,燐劍士,ol?lo雨l?l?lo,00:53.20,2019.10.27 01:29:34,2019.10.27,第二週
46位,氣功士,o仙伯o,00:54.0,2019.10.24 21:33:29,2019.10.27,第二週
46位,力士,吳剛,01:03.30,2019.10.24 16:55:38,2019.10.27,第二週
46位,槍擊士,槍王周澤凱,01:09.20,2019.10.25 20:05:43,2019.10.27,第二週
46位,弓箭手,果糖UwU,01:19.20,2019.10.24 19:56:27,2019.10.27,第二週
46位,刺客,SPIRITWIND,01:19.40,2019.10.25 17:28:59,2019.10.27,第二週
46位,乾坤士,牛奶雪糕,01:40.0,2019.10.25 22:51:19,2019.10.27,第二週
47位,劍士,月光下沉睡,00:27.20,2019.10.23 16:56:48,2019.10.27,第二週
47位,召喚師,?夜辰星,00:46.10,2019.10.26 22:43:48,2019.10.27,第二週
47位,拳士,小煌蒂,00:47.20,2019.10.24 19:51:10,2019.10.27,第二週
47位,咒術師,阿雪QuQ,00:48.90,2019.10.26 16:27:05,2019.10.27,第二週
47位,鬥士,騷比里亞,00:53.60,2019.10.23 18:00:06,2019.10.27,第二週
47位,燐劍士,神鬼憩?鳴?,00:54.60,2019.10.27 00:58:00,2019.10.27,第二週
47位,氣功士,醉?雨,00:55.10,2019.10.24 22:18:36,2019.10.27,第二週
47位,力士,利媞會動,01:03.40,2019.10.23 22:18:25,2019.10.27,第二週
47位,槍擊士,辣妹愛玩槍,01:10.80,2019.10.26 21:13:08,2019.10.27,第二週
47位,刺客,龍藤秀樹?,01:19.50,2019.10.26 23:47:20,2019.10.27,第二週
47位,弓箭手,?射臉,01:20.40,2019.10.24 12:26:46,2019.10.27,第二週
47位,乾坤士,?玴?,01:41.90,2019.10.26 19:16:12,2019.10.27,第二週
48位,劍士,ojamajo,00:27.40,2019.10.24 02:43:09,2019.10.27,第二週
48位,召喚師,姍珊可愛,00:46.50,2019.10.23 22:26:56,2019.10.27,第二週
48位,拳士,漂洋過海來看妳,00:47.70,2019.10.26 18:34:12,2019.10.27,第二週
48位,咒術師,臻惟,00:49.10,2019.10.25 19:55:55,2019.10.27,第二週
48位,鬥士,王?,00:53.60,2019.10.26 04:01:29,2019.10.27,第二週
48位,燐劍士,妳的名子?,00:54.80,2019.10.25 13:57:43,2019.10.27,第二週
48位,氣功士,Drakevil,00:55.40,2019.10.24 13:39:40,2019.10.27,第二週
48位,力士,誘惑幻影,01:03.50,2019.10.26 16:52:24,2019.10.27,第二週
48位,槍擊士,瑞秋?雪菲爾,01:11.10,2019.10.24 20:31:24,2019.10.27,第二週
48位,刺客,?式?,01:19.70,2019.10.23 21:50:06,2019.10.27,第二週
48位,弓箭手,越來越凌,01:21.60,2019.10.26 23:22:27,2019.10.27,第二週
48位,乾坤士,琴寧,01:42.50,2019.10.23 13:23:15,2019.10.27,第二週
49位,劍士,忒小星o,00:27.40,2019.10.26 18:35:19,2019.10.27,第二週
49位,召喚師,包包鵝,00:46.60,2019.10.23 13:07:37,2019.10.27,第二週
49位,拳士,勃起天尊?瘋狗吉娃娃,00:48.0,2019.10.23 12:42:27,2019.10.27,第二週
49位,咒術師,風小莫,00:50.70,2019.10.25 08:30:02,2019.10.27,第二週
49位,鬥士,瑞穗倚門掀奶,00:54.60,2019.10.23 20:26:40,2019.10.27,第二週
49位,燐劍士,烠玥,00:54.80,2019.10.25 21:51:05,2019.10.27,第二週
49位,氣功士,靜秋,00:55.40,2019.10.24 18:26:37,2019.10.27,第二週
49位,力士,Winter東東,01:06.10,2019.10.25 22:03:03,2019.10.27,第二週
49位,槍擊士,漱?,01:11.20,2019.10.25 11:02:56,2019.10.27,第二週
49位,刺客,EcYvLxRm,01:20.20,2019.10.26 12:08:32,2019.10.27,第二週
49位,弓箭手,弓神喵OuO,01:22.50,2019.10.24 20:02:54,2019.10.27,第二週
49位,乾坤士,X愛已不再X,01:42.60,2019.10.25 12:59:46,2019.10.27,第二週
50位,劍士,熱可可加辣辣,00:27.80,2019.10.26 14:06:10,2019.10.27,第二週
50位,召喚師,紫燄喵,00:46.60,2019.10.25 12:21:48,2019.10.27,第二週
50位,拳士,超級全家桶,00:49.10,2019.10.23 12:33:56,2019.10.27,第二週
50位,咒術師,蕾小凌o,00:50.80,2019.10.26 16:10:46,2019.10.27,第二週
50位,鬥士,瑄兒o,00:55.0,2019.10.23 19:33:20,2019.10.27,第二週
50位,氣功士,櫻花喵雪,00:55.40,2019.10.26 18:15:26,2019.10.27,第二週
50位,燐劍士,紫菱琉璃,00:55.50,2019.10.23 19:17:09,2019.10.27,第二週
50位,力士,艷小妞,01:06.90,2019.10.25 13:14:44,2019.10.27,第二週
50位,槍擊士,蘇茯,01:11.40,2019.10.23 19:59:47,2019.10.27,第二週
50位,刺客,心之憧憬,01:20.50,2019.10.25 23:03:46,2019.10.27,第二週
50位,弓箭手,社會小青年,01:23.0,2019.10.25 20:28:14,2019.10.27,第二週
50位,乾坤士,上官?母湯,01:42.90,2019.10.25 18:46:50,2019.10.27,第二週
51位,劍士,沐恩?,00:28.0,2019.10.25 07:47:15,2019.10.27,第二週
51位,召喚師,蠻妞兒,00:46.90,2019.10.24 22:47:46,2019.10.27,第二週
51位,拳士,微風?,00:49.50,2019.10.27 03:04:40,2019.10.27,第二週
51位,咒術師,此岸花未開,00:52.10,2019.10.24 20:46:51,2019.10.27,第二週
51位,燐劍士,邪日,00:55.50,2019.10.26 14:08:17,2019.10.27,第二週
51位,鬥士,噬?,00:55.70,2019.10.25 17:41:10,2019.10.27,第二週
51位,氣功士,流飄,00:57.50,2019.10.23 23:50:50,2019.10.27,第二週
51位,力士,喵陶陶,01:07.70,2019.10.23 20:44:55,2019.10.27,第二週
51位,槍擊士,火玄石包的名子,01:12.50,2019.10.26 14:12:00,2019.10.27,第二週
51位,刺客,幽劍姬,01:21.50,2019.10.24 00:41:03,2019.10.27,第二週
51位,弓箭手,馬小歐,01:23.90,2019.10.25 14:05:54,2019.10.27,第二週
51位,乾坤士,貪啃奇吃你妹,01:45.40,2019.10.27 00:51:43,2019.10.27,第二週
52位,劍士,Psyche小安,00:28.0,2019.10.26 01:27:49,2019.10.27,第二週
52位,召喚師,悠璃?,00:47.50,2019.10.24 14:32:03,2019.10.27,第二週
52位,拳士,名刀?鳴鴻,00:50.20,2019.10.24 00:16:52,2019.10.27,第二週
