名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,弓箭手,Q蔥花Q,00:51.10,2019.11.03 11:10:02,2019.11.06,第三週
26位,刺客,告?白,00:52.80,2019.10.30 20:37:53,2019.11.06,第三週
26位,乾坤士,丰芸兒,01:06.10,2019.11.02 20:26:40,2019.11.06,第三週
27位,劍士,紫戀妮霓,00:17.40,2019.11.03 10:05:58,2019.11.06,第三週
27位,鬥士,一品入神,00:30.30,2019.10.30 12:21:32,2019.11.06,第三週
27位,拳士,雅夜,00:30.50,2019.11.04 23:00:21,2019.11.06,第三週
27位,咒術師,無盡闇夜,00:34.50,2019.10.31 18:49:43,2019.11.06,第三週
27位,召喚師,財財儿,00:35.80,2019.10.31 11:30:04,2019.11.06,第三週
27位,氣功士,靜秋,00:41.0,2019.10.31 08:26:51,2019.11.06,第三週
27位,燐劍士,zLiliTh,00:42.40,2019.11.03 16:25:35,2019.11.06,第三週
27位,槍擊士,清眸,00:45.80,2019.11.05 01:30:43,2019.11.06,第三週
27位,力士,只愛北鼻,00:47.80,2019.11.03 11:16:34,2019.11.06,第三週
27位,弓箭手,Calibra,00:51.80,2019.11.06 02:02:47,2019.11.06,第三週
27位,刺客,kapana,00:54.90,2019.10.30 13:30:02,2019.11.06,第三週
27位,乾坤士,妍心,01:07.20,2019.11.03 03:25:00,2019.11.06,第三週
28位,劍士,一窺葉而知秋,00:17.70,2019.11.02 19:29:07,2019.11.06,第三週
28位,鬥士,煙花玲,00:30.80,2019.11.02 19:32:24,2019.11.06,第三週
28位,拳士,ChaosDemon,00:31.40,2019.10.30 13:40:21,2019.11.06,第三週
28位,咒術師,??智,00:34.60,2019.10.30 23:11:12,2019.11.06,第三週
28位,召喚師,青碧?,00:36.30,2019.10.30 17:34:56,2019.11.06,第三週
28位,氣功士,DeEpSeA?TF,00:41.0,2019.11.02 22:15:32,2019.11.06,第三週
28位,燐劍士,地球是我捏圓滴,00:42.60,2019.11.03 11:28:30,2019.11.06,第三週
28位,槍擊士,啾蹦蹦,00:46.40,2019.11.01 00:45:16,2019.11.06,第三週
28位,力士,八木俊典?,00:47.90,2019.10.30 16:10:17,2019.11.06,第三週
28位,弓箭手,葵淚伽羅,00:53.60,2019.11.03 13:10:00,2019.11.06,第三週
28位,刺客,霸氣雲天,00:55.20,2019.11.03 23:21:43,2019.11.06,第三週
28位,乾坤士,夜越風驊,01:07.80,2019.11.01 21:26:13,2019.11.06,第三週
29位,劍士,君馬惠?,00:17.80,2019.11.04 22:30:34,2019.11.06,第三週
29位,鬥士,肆傑?,00:31.0,2019.11.05 22:54:00,2019.11.06,第三週
29位,拳士,?尼尼,00:32.10,2019.11.06 01:18:16,2019.11.06,第三週
29位,咒術師,夢醒淑芬?,00:36.50,2019.11.03 21:58:28,2019.11.06,第三週
29位,召喚師,西西里亞,00:37.50,2019.11.05 23:28:02,2019.11.06,第三週
29位,氣功士,丹妮莉絲卡麗熙,00:41.20,2019.10.31 21:37:05,2019.11.06,第三週
29位,燐劍士,冰之璇舞,00:43.30,2019.11.05 23:56:15,2019.11.06,第三週
29位,槍擊士,?琰傾絮,00:46.80,2019.11.03 21:39:46,2019.11.06,第三週
29位,力士,希格德利法,00:48.40,2019.10.31 21:59:12,2019.11.06,第三週
29位,弓箭手,小彩蕍,00:53.70,2019.11.06 00:06:19,2019.11.06,第三週
29位,刺客,彎腰看侏儒,00:55.50,2019.11.03 13:02:36,2019.11.06,第三週
29位,乾坤士,沫鈴雨,01:08.50,2019.11.04 20:34:52,2019.11.06,第三週
30位,劍士,?貓貓,00:17.90,2019.11.02 10:10:12,2019.11.06,第三週
30位,鬥士,乂喧嘩乂,00:32.30,2019.11.05 22:11:08,2019.11.06,第三週
30位,拳士,炬?,00:34.10,2019.11.04 22:22:19,2019.11.06,第三週
30位,召喚師,肥?兔仔,00:37.60,2019.11.02 03:02:38,2019.11.06,第三週
30位,咒術師,鳳梨酥旺,00:38.30,2019.10.31 11:23:25,2019.11.06,第三週
30位,氣功士,NaLa?,00:41.90,2019.11.03 23:25:02,2019.11.06,第三週
30位,燐劍士,孤蘇埕外含三次,00:43.70,2019.11.02 19:30:41,2019.11.06,第三週
30位,槍擊士,伊澤那,00:47.10,2019.10.31 06:51:21,2019.11.06,第三週
30位,力士,JASON,00:48.50,2019.11.02 12:59:13,2019.11.06,第三週
30位,弓箭手,都鈺,00:55.0,2019.11.02 12:34:12,2019.11.06,第三週
30位,刺客,湯尼尼?,00:55.60,2019.11.03 16:40:15,2019.11.06,第三週
30位,乾坤士,風秤觴,01:08.60,2019.11.02 19:20:50,2019.11.06,第三週
31位,劍士,Psyche小安,00:19.30,2019.11.01 20:59:25,2019.11.06,第三週
31位,拳士,慕蓉鳳翔,00:34.20,2019.11.01 09:43:50,2019.11.06,第三週
31位,鬥士,綠茶婊蘿莉,00:34.60,2019.11.01 20:55:52,2019.11.06,第三週
31位,召喚師,Aileen怷,00:37.70,2019.10.31 18:46:29,2019.11.06,第三週
31位,咒術師,司空青崳,00:38.40,2019.10.30 20:08:01,2019.11.06,第三週
31位,氣功士,CoffeeYo,00:42.70,2019.11.04 02:23:15,2019.11.06,第三週
31位,燐劍士,豚寶爹,00:43.80,2019.11.04 10:36:56,2019.11.06,第三週
31位,槍擊士,茶?,00:47.10,2019.11.03 13:14:48,2019.11.06,第三週
31位,力士,鬼小優,00:48.60,2019.11.05 19:26:35,2019.11.06,第三週
31位,弓箭手,馥寶?,00:55.70,2019.10.31 19:58:20,2019.11.06,第三週
31位,刺客,椎名雪,00:58.50,2019.10.30 20:57:08,2019.11.06,第三週
31位,乾坤士,沁藍,01:08.90,2019.10.31 12:20:54,2019.11.06,第三週
32位,劍士,狪狪,00:19.40,2019.11.05 12:30:38,2019.11.06,第三週
32位,拳士,幻溟弒閻,00:34.30,2019.10.30 17:06:01,2019.11.06,第三週
32位,鬥士,微笑小剎剎,00:35.80,2019.10.31 21:23:18,2019.11.06,第三週
32位,召喚師,Shuboo,00:37.80,2019.11.02 02:10:29,2019.11.06,第三週
32位,咒術師,Hot綠茶,00:40.60,2019.11.02 08:17:33,2019.11.06,第三週
32位,氣功士,Shary?,00:42.70,2019.11.05 09:00:22,2019.11.06,第三週
32位,燐劍士,咬糖糖?,00:44.80,2019.11.02 23:46:52,2019.11.06,第三週
32位,槍擊士,南宮韻,00:48.30,2019.11.03 01:48:09,2019.11.06,第三週
32位,力士,染?香?,00:49.0,2019.10.31 00:25:06,2019.11.06,第三週
32位,弓箭手,谷小草,00:58.80,2019.11.06 01:42:08,2019.11.06,第三週
32位,刺客,未亡人的福音,01:01.70,2019.11.04 00:26:34,2019.11.06,第三週
32位,乾坤士,淺野晴川,01:13.50,2019.11.06 01:46:53,2019.11.06,第三週
33位,劍士,巨乳人妻?,00:20.90,2019.11.05 18:00:03,2019.11.06,第三週
33位,拳士,吾生愿牽?,00:34.30,2019.11.05 02:57:24,2019.11.06,第三週
33位,鬥士,域劍士,00:36.20,2019.11.04 09:29:23,2019.11.06,第三週
33位,召喚師,冰羽毛,00:37.90,2019.11.03 22:24:39,2019.11.06,第三週
33位,咒術師,遙夢雲,00:41.30,2019.11.01 22:40:57,2019.11.06,第三週
33位,氣功士,美人櫻,00:43.50,2019.11.06 01:55:04,2019.11.06,第三週
33位,燐劍士,汀小貓?,00:45.30,2019.11.04 01:17:41,2019.11.06,第三週
33位,槍擊士,小乖?,00:48.30,2019.11.06 01:42:14,2019.11.06,第三週
33位,力士,老甕OuO,00:49.0,2019.11.04 19:06:41,2019.11.06,第三週
33位,弓箭手,弓R小,01:01.30,2019.11.04 16:24:49,2019.11.06,第三週
33位,刺客,Lusa,01:02.10,2019.11.05 18:16:28,2019.11.06,第三週
33位,乾坤士,李依,01:14.20,2019.10.30 20:24:26,2019.11.06,第三週
34位,劍士,沐恩?,00:21.10,2019.10.31 14:58:25,2019.11.06,第三週
34位,拳士,奈伊雷特,00:35.30,2019.11.01 02:22:54,2019.11.06,第三週
34位,鬥士,小八o姈,00:36.30,2019.11.05 17:57:01,2019.11.06,第三週
34位,召喚師,憐翊?,00:37.90,2019.11.05 21:44:31,2019.11.06,第三週
34位,咒術師,Su韋?,00:41.40,2019.11.01 22:48:08,2019.11.06,第三週
34位,氣功士,琴吹七籟,00:44.0,2019.11.05 23:10:44,2019.11.06,第三週
34位,燐劍士,萌言萌語,00:45.40,2019.10.31 01:54:30,2019.11.06,第三週
34位,力士,黑糖可頌o巴勒,00:49.10,2019.11.04 09:41:04,2019.11.06,第三週
34位,槍擊士,我愛阿樂,00:49.40,2019.10.30 16:22:06,2019.11.06,第三週
34位,弓箭手,O奔波兒灞O,01:01.90,2019.11.04 06:47:44,2019.11.06,第三週
34位,刺客,米娜瓦,01:02.90,2019.11.04 18:45:21,2019.11.06,第三週
34位,乾坤士,雪戀歌,01:16.10,2019.11.01 23:11:39,2019.11.06,第三週
35位,劍士,?赤霄心,00:21.20,2019.11.05 00:08:07,2019.11.06,第三週
35位,拳士,尹莿俐?,00:35.70,2019.11.04 22:26:28,2019.11.06,第三週
35位,鬥士,小?囡囡,00:36.60,2019.11.02 12:46:29,2019.11.06,第三週
35位,召喚師,Bubbles?泡泡,00:38.50,2019.11.03 23:18:28,2019.11.06,第三週
35位,咒術師,kitome,00:41.90,2019.11.05 01:42:11,2019.11.06,第三週
35位,氣功士,寒暑六訣翠蘿寒,00:44.20,2019.11.01 01:43:21,2019.11.06,第三週
35位,燐劍士,弒月舞翼,00:46.80,2019.11.02 07:17:03,2019.11.06,第三週
35位,力士,奴小小,00:49.50,2019.10.30 20:42:25,2019.11.06,第三週
35位,槍擊士,x喧嘩x,00:50.30,2019.11.05 21:52:54,2019.11.06,第三週
35位,刺客,星辰幽幻z,01:03.40,2019.11.03 23:09:24,2019.11.06,第三週
35位,弓箭手,好了別再射啦,01:06.20,2019.11.01 12:43:00,2019.11.06,第三週
35位,乾坤士,NifPriskilla,01:16.20,2019.11.06 01:49:17,2019.11.06,第三週
36位,劍士,蔥燒牛肉滅,00:21.80,2019.11.01 19:10:21,2019.11.06,第三週
36位,召喚師,小甜餅ouo,00:38.70,2019.11.04 22:27:29,2019.11.06,第三週
36位,拳士,煤礦裡的黑貓,00:39.50,2019.10.30 18:57:01,2019.11.06,第三週
36位,鬥士,熬夜不好建議通宵,00:39.50,2019.10.30 18:10:17,2019.11.06,第三週
36位,咒術師,臻惟,00:42.80,2019.11.05 20:20:13,2019.11.06,第三週
36位,氣功士,CandyBoBo,00:44.20,2019.11.02 01:06:48,2019.11.06,第三週
36位,燐劍士,?凍豆腐,00:47.0,2019.10.31 03:45:18,2019.11.06,第三週
36位,力士,玄煌破?陣,00:50.20,2019.11.01 20:59:42,2019.11.06,第三週
36位,槍擊士,昕暐,00:50.60,2019.10.31 22:14:45,2019.11.06,第三週
36位,刺客,聖弒,01:03.70,2019.11.05 13:43:51,2019.11.06,第三週
36位,弓箭手,Tedio,01:06.30,2019.10.30 20:44:10,2019.11.06,第三週
36位,乾坤士,微雨?不思,01:17.20,2019.11.02 23:52:29,2019.11.06,第三週
37位,劍士,月光下沉睡,00:22.0,2019.10.31 18:53:42,2019.11.06,第三週
37位,拳士,?小肥瓜,00:39.60,2019.11.02 23:10:42,2019.11.06,第三週
37位,鬥士,哦齁?,00:39.70,2019.10.30 21:45:48,2019.11.06,第三週
37位,召喚師,水語痕,00:41.50,2019.11.03 15:43:53,2019.11.06,第三週
37位,咒術師,阿宅好宅,00:42.90,2019.10.31 23:12:03,2019.11.06,第三週
37位,氣功士,?牛牛?,00:44.20,2019.11.03 10:26:11,2019.11.06,第三週
37位,燐劍士,易子星,00:47.30,2019.11.03 14:56:40,2019.11.06,第三週
37位,力士,再平凡?龍依舊限量版,00:50.60,2019.11.01 21:28:59,2019.11.06,第三週
37位,槍擊士,阿雪OuO,00:51.40,2019.11.02 19:02:15,2019.11.06,第三週
37位,刺客,墨淺伊?,01:04.50,2019.10.31 17:27:10,2019.11.06,第三週
37位,弓箭手,風殛?星殞,01:06.60,2019.11.03 15:11:55,2019.11.06,第三週
37位,乾坤士,酸溜溜,01:18.80,2019.11.02 15:58:37,2019.11.06,第三週
38位,劍士,薰薰子,00:22.10,2019.10.31 18:26:15,2019.11.06,第三週
38位,鬥士,我的命刻妳的名?,00:39.70,2019.11.02 23:23:36,2019.11.06,第三週
38位,拳士,看旁邊,00:40.10,2019.11.03 20:09:49,2019.11.06,第三週
38位,召喚師,小神官,00:41.60,2019.11.03 13:31:35,2019.11.06,第三週
38位,咒術師,伝野?,00:43.50,2019.10.31 10:34:58,2019.11.06,第三週
38位,氣功士,Destiny運命,00:45.0,2019.11.05 01:34:05,2019.11.06,第三週
38位,燐劍士,別彈我耳朵,00:47.30,2019.11.03 16:45:07,2019.11.06,第三週
38位,力士,娜寶,00:50.80,2019.11.04 10:48:31,2019.11.06,第三週
38位,槍擊士,女乃奚隹,00:55.10,2019.10.30 12:04:47,2019.11.06,第三週
38位,弓箭手,黑帝絲,01:07.40,2019.11.03 15:27:40,2019.11.06,第三週
38位,刺客,凋羽,01:07.90,2019.11.01 18:39:32,2019.11.06,第三週
38位,乾坤士,秋羽斐心,01:20.50,2019.11.03 05:50:14,2019.11.06,第三週
39位,劍士,尋沫雨悠,00:23.10,2019.11.01 17:25:36,2019.11.06,第三週
39位,鬥士,昊沄,00:40.50,2019.11.02 14:57:18,2019.11.06,第三週
39位,拳士,洛無境,00:40.70,2019.11.02 12:55:29,2019.11.06,第三週
39位,召喚師,燐星喚月冥,00:42.0,2019.11.03 05:13:26,2019.11.06,第三週
39位,咒術師,喬子先生,00:44.30,2019.11.01 03:50:12,2019.11.06,第三週
39位,氣功士,狐喵喵,00:46.30,2019.10.31 01:57:22,2019.11.06,第三週
39位,燐劍士,唷齁?,00:47.70,2019.11.02 12:22:35,2019.11.06,第三週
39位,力士,灰??,00:51.80,2019.11.04 21:36:21,2019.11.06,第三週
39位,槍擊士,李羽,00:55.10,2019.11.01 10:37:04,2019.11.06,第三週
39位,刺客,櫻雪魅影,01:08.0,2019.11.02 13:56:31,2019.11.06,第三週
39位,弓箭手,粉色小公舉大囧哥,01:08.20,2019.11.03 18:25:20,2019.11.06,第三週
39位,乾坤士,淺藍風華,01:21.10,2019.11.02 00:24:33,2019.11.06,第三週
40位,劍士,萌小桃,00:23.40,2019.10.31 15:41:55,2019.11.06,第三週
40位,拳士,櫻渚梨央,00:40.80,2019.11.03 03:34:21,2019.11.06,第三週
40位,召喚師,WinTeR?夢,00:42.80,2019.11.04 23:58:27,2019.11.06,第三週
40位,鬥士,安排?,00:43.20,2019.11.04 10:54:26,2019.11.06,第三週
40位,咒術師,蕾小凌o,00:44.40,2019.11.02 14:07:13,2019.11.06,第三週
40位,氣功士,神?優?,00:46.60,2019.11.03 17:57:00,2019.11.06,第三週
40位,燐劍士,嵐流星,00:48.50,2019.10.31 23:41:06,2019.11.06,第三週
40位,力士,抱厲鬼,00:54.10,2019.11.04 00:54:04,2019.11.06,第三週
40位,槍擊士,花傲雪,00:55.50,2019.11.03 21:12:47,2019.11.06,第三週
40位,刺客,薯小悠?,01:08.10,2019.11.01 17:32:22,2019.11.06,第三週
40位,弓箭手,科黛,01:08.20,2019.11.05 19:12:31,2019.11.06,第三週
40位,乾坤士,天晴薯薯,01:22.90,2019.10.31 15:21:04,2019.11.06,第三週
41位,劍士,聖楓戀斯,00:23.60,2019.11.03 12:58:38,2019.11.06,第三週
41位,拳士,醉心於此,00:41.40,2019.11.03 15:06:10,2019.11.06,第三週
41位,召喚師,Ann枒,00:43.40,2019.11.02 05:57:22,2019.11.06,第三週
41位,鬥士,??小?,00:44.50,2019.11.05 21:52:44,2019.11.06,第三週
41位,咒術師,稻荷?,00:44.60,2019.11.05 14:01:39,2019.11.06,第三週
41位,氣功士,阡璃墨,00:47.10,2019.10.31 00:41:46,2019.11.06,第三週
41位,燐劍士,妳的名子?,00:48.60,2019.11.03 13:17:39,2019.11.06,第三週
41位,力士,魔羯渣男?,00:54.50,2019.11.02 17:50:01,2019.11.06,第三週
41位,槍擊士,卡魯秋,00:55.70,2019.11.02 06:45:57,2019.11.06,第三週
41位,刺客,?水水布蕾?,01:08.30,2019.11.01 22:20:19,2019.11.06,第三週
41位,弓箭手,軒轅瑀苵,01:09.0,2019.11.06 02:46:13,2019.11.06,第三週
41位,乾坤士,傲嬌雨,01:23.20,2019.11.01 19:42:25,2019.11.06,第三週
42位,劍士,糖芯語兒,00:24.40,2019.11.06 03:45:55,2019.11.06,第三週
42位,拳士,百草糖,00:41.80,2019.10.31 00:30:28,2019.11.06,第三週
42位,召喚師,叡麟?,00:43.50,2019.11.01 17:43:35,2019.11.06,第三週
42位,咒術師,淺伊芯,00:45.20,2019.10.31 12:22:55,2019.11.06,第三週
42位,鬥士,Skr辣台妹騷底,00:46.40,2019.10.31 22:13:38,2019.11.06,第三週
42位,氣功士,醉?雨,00:48.10,2019.11.05 22:14:45,2019.11.06,第三週
42位,燐劍士,啤酒海,00:49.70,2019.11.01 23:25:20,2019.11.06,第三週
42位,力士,來挑戰我吧靈長類,00:54.50,2019.11.03 21:17:39,2019.11.06,第三週
42位,槍擊士,艾爾涅斯帝,00:57.30,2019.10.30 21:30:27,2019.11.06,第三週
42位,刺客,孤虎,01:08.70,2019.11.05 19:08:23,2019.11.06,第三週
42位,弓箭手,鰉影鷲魂,01:09.20,2019.11.04 20:01:00,2019.11.06,第三週
42位,乾坤士,精靈守護者,01:23.30,2019.11.05 18:56:10,2019.11.06,第三週
43位,劍士,璇玥?,00:25.0,2019.10.30 19:11:57,2019.11.06,第三週
43位,拳士,妃?亞,00:41.80,2019.10.31 21:55:06,2019.11.06,第三週
43位,召喚師,Shadow?微光,00:43.70,2019.11.04 19:39:21,2019.11.06,第三週
43位,咒術師,0少囉嗦0,00:45.50,2019.10.30 18:31:11,2019.11.06,第三週
43位,鬥士,希琅,00:46.60,2019.11.06 00:53:09,2019.11.06,第三週
43位,氣功士,o桔瑀琋o,00:48.20,2019.10.30 16:18:55,2019.11.06,第三週
43位,燐劍士,吉姆伯格與貓使者,00:49.70,2019.11.03 17:43:24,2019.11.06,第三週
43位,力士,型人,00:55.70,2019.11.01 21:20:04,2019.11.06,第三週
43位,槍擊士,雪燕冰,00:58.20,2019.11.04 16:02:44,2019.11.06,第三週
43位,弓箭手,蔥喵,01:09.30,2019.10.31 23:43:21,2019.11.06,第三週
43位,刺客,吶吶,01:11.10,2019.11.04 00:37:25,2019.11.06,第三週
43位,乾坤士,柳丁控,01:23.40,2019.11.02 23:38:10,2019.11.06,第三週
44位,劍士,誰?,00:25.70,2019.11.04 00:43:51,2019.11.06,第三週
44位,拳士,Purple青,00:41.90,2019.11.02 15:13:00,2019.11.06,第三週
44位,召喚師,芘涵,00:43.80,2019.11.05 12:59:41,2019.11.06,第三週
44位,鬥士,炙燒牛小排丼飯,00:46.70,2019.11.01 20:35:44,2019.11.06,第三週
44位,咒術師,丸來哩底加,00:47.20,2019.11.02 18:23:43,2019.11.06,第三週
44位,氣功士,琉璃幻楓,00:48.40,2019.11.02 22:53:33,2019.11.06,第三週
44位,燐劍士,伊薩靖,00:49.80,2019.11.02 14:46:56,2019.11.06,第三週
44位,力士,誘惑幻影,00:56.50,2019.11.04 12:40:01,2019.11.06,第三週
44位,槍擊士,叔叔喜歡門關起來射兩下,00:58.30,2019.11.06 00:56:37,2019.11.06,第三週
44位,弓箭手,漓汐玥,01:09.50,2019.11.05 00:02:29,2019.11.06,第三週
44位,刺客,夜悠,01:12.10,2019.11.03 03:08:01,2019.11.06,第三週
44位,乾坤士,珺澄,01:26.60,2019.10.30 23:32:55,2019.11.06,第三週
45位,劍士,ojamajo,00:25.70,2019.11.04 02:08:44,2019.11.06,第三週
45位,拳士,俏麗蒲公英,00:42.80,2019.11.01 22:10:51,2019.11.06,第三週
45位,召喚師,封心人,00:44.10,2019.10.30 13:59:30,2019.11.06,第三週
45位,鬥士,噬?,00:47.70,2019.11.01 19:10:06,2019.11.06,第三週
45位,咒術師,此岸花未開,00:47.80,2019.11.05 01:24:39,2019.11.06,第三週
45位,氣功士,隔壁小生,00:48.40,2019.11.05 19:00:04,2019.11.06,第三週
45位,燐劍士,東京有點熱?,00:49.90,2019.11.01 02:01:01,2019.11.06,第三週
45位,槍擊士,小壞蛋?,00:59.10,2019.11.02 20:22:58,2019.11.06,第三週
45位,力士,RockRose,00:59.60,2019.10.31 16:31:48,2019.11.06,第三週
45位,弓箭手,弓神喵OuO,01:10.0,2019.11.03 13:08:32,2019.11.06,第三週
45位,刺客,浪子國際,01:13.50,2019.11.02 00:07:30,2019.11.06,第三週
45位,乾坤士,毒奶危危,01:26.80,2019.11.03 20:03:32,2019.11.06,第三週
46位,劍士,o0絕世佳人0o,00:25.90,2019.11.04 23:54:16,2019.11.06,第三週
46位,拳士,古怪的非法字符,00:42.90,2019.10.30 20:23:27,2019.11.06,第三週
46位,召喚師,鴇兒?,00:44.90,2019.11.03 21:29:17,2019.11.06,第三週
46位,咒術師,Kui奎o,00:47.90,2019.11.01 17:53:37,2019.11.06,第三週
46位,氣功士,闇雪比兒,00:48.60,2019.11.04 23:36:46,2019.11.06,第三週
46位,鬥士,思內遊,00:48.80,2019.11.02 11:21:45,2019.11.06,第三週
46位,燐劍士,飛沙風中轉,00:50.40,2019.11.05 21:17:03,2019.11.06,第三週
46位,槍擊士,國民女神?,00:59.50,2019.11.02 12:28:29,2019.11.06,第三週
46位,力士,喵陶陶,00:59.80,2019.10.30 20:47:48,2019.11.06,第三週
46位,弓箭手,RubyTears,01:10.30,2019.11.04 01:05:15,2019.11.06,第三週
46位,刺客,蒼色幻影,01:14.90,2019.11.02 19:38:32,2019.11.06,第三週
46位,乾坤士,p喧嘩q,01:26.80,2019.11.05 21:16:55,2019.11.06,第三週
47位,劍士,陽?,00:26.0,2019.11.03 19:35:41,2019.11.06,第三週
47位,拳士,勃起天尊?瘋狗吉娃娃,00:42.90,2019.11.01 18:07:49,2019.11.06,第三週
47位,召喚師,尹子綾,00:45.10,2019.11.02 10:33:49,2019.11.06,第三週
47位,氣功士,露希薇雅,00:48.80,2019.11.04 04:29:43,2019.11.06,第三週
47位,咒術師,六月風飛白雪霜,00:49.30,2019.10.31 19:54:12,2019.11.06,第三週
47位,鬥士,hungyu,00:49.80,2019.11.01 19:31:42,2019.11.06,第三週
47位,燐劍士,櫻閃,00:50.50,2019.11.01 07:39:41,2019.11.06,第三週
47位,力士,沒過耶,01:00.10,2019.10.31 18:35:28,2019.11.06,第三週
47位,槍擊士,開心?,01:00.30,2019.11.06 05:36:06,2019.11.06,第三週
47位,弓箭手,嘆似鏡中花?,01:10.60,2019.11.01 00:38:26,2019.11.06,第三週
47位,刺客,SPIRITWIND,01:17.80,2019.11.03 17:25:10,2019.11.06,第三週
47位,乾坤士,激?白毛,01:28.10,2019.11.01 02:05:09,2019.11.06,第三週
48位,劍士,忒小星o,00:26.30,2019.11.05 01:20:22,2019.11.06,第三週
48位,拳士,杰奧斯,00:43.0,2019.10.30 22:02:24,2019.11.06,第三週
48位,召喚師,小姐姐?,00:45.20,2019.10.31 15:53:29,2019.11.06,第三週
48位,氣功士,珍妮花?,00:48.90,2019.11.01 14:14:13,2019.11.06,第三週
48位,咒術師,阿雪QuQ,00:49.30,2019.11.03 15:05:16,2019.11.06,第三週
48位,鬥士,瑞穗倚門掀奶,00:50.20,2019.10.31 15:21:04,2019.11.06,第三週
48位,燐劍士,古城小劍客?,00:50.70,2019.11.01 12:32:24,2019.11.06,第三週
48位,力士,暖子,01:01.90,2019.11.02 21:58:42,2019.11.06,第三週
48位,槍擊士,colmannnnn,01:02.20,2019.11.04 01:20:57,2019.11.06,第三週
48位,弓箭手,朕?射妮無罪,01:11.60,2019.11.02 21:02:49,2019.11.06,第三週
48位,刺客,甦蒔,01:17.90,2019.11.02 01:13:32,2019.11.06,第三週
48位,乾坤士,乂乂震動魔法棒乂乂,01:29.30,2019.11.01 00:10:47,2019.11.06,第三週
49位,劍士,殺殺,00:27.50,2019.11.02 13:12:55,2019.11.06,第三週
49位,拳士,人生回首一場空,00:43.10,2019.11.02 11:47:13,2019.11.06,第三週
49位,召喚師,?夜辰星,00:45.30,2019.11.04 18:39:55,2019.11.06,第三週
49位,氣功士,百香果去冰,00:49.10,2019.11.04 23:49:21,2019.11.06,第三週
49位,咒術師,夏楓?,00:49.30,2019.11.04 08:38:00,2019.11.06,第三週
49位,鬥士,鬥神喵OuO,00:50.40,2019.10.30 13:38:42,2019.11.06,第三週
49位,燐劍士,沫香清奶茶,00:50.80,2019.11.04 20:15:50,2019.11.06,第三週
49位,力士,吳剛,01:02.0,2019.11.01 12:40:51,2019.11.06,第三週
49位,槍擊士,汐渃芷,01:02.90,2019.11.02 19:22:12,2019.11.06,第三週
49位,弓箭手,3Q戰神,01:11.60,2019.11.06 00:54:31,2019.11.06,第三週
49位,刺客,皮在癢,01:17.90,2019.11.04 19:46:43,2019.11.06,第三週
49位,乾坤士,人偶姐姐,01:34.40,2019.11.03 14:55:28,2019.11.06,第三週
50位,劍士,熱可可加辣辣,00:27.90,2019.10.30 23:29:44,2019.11.06,第三週
50位,拳士,小煌蒂,00:44.90,2019.11.02 14:43:23,2019.11.06,第三週
50位,召喚師,萌其D魯夫,00:45.80,2019.11.01 18:31:31,2019.11.06,第三週
50位,氣功士,小蝸愛吃燒肉飯,00:49.30,2019.11.05 16:17:22,2019.11.06,第三週
50位,咒術師,悅?,00:49.40,2019.11.02 19:21:28,2019.11.06,第三週
50位,鬥士,我只是個計程車司機,00:50.70,2019.11.01 03:14:39,2019.11.06,第三週
50位,燐劍士,安安靜靜?,00:52.20,2019.11.05 09:29:35,2019.11.06,第三週
50位,力士,布卡碰??,01:02.40,2019.10.31 19:46:21,2019.11.06,第三週
50位,槍擊士,戰國?,01:03.40,2019.11.03 00:13:52,2019.11.06,第三週
50位,弓箭手,歌岸似聲?,01:13.50,2019.11.02 01:41:04,2019.11.06,第三週
50位,刺客,北宮雪兒,01:18.10,2019.11.02 20:59:47,2019.11.06,第三週
50位,乾坤士,任涼風,01:34.50,2019.10.30 15:08:05,2019.11.06,第三週
51位,劍士,會嬉會鬧的俏皮小女孩,00:28.40,2019.11.03 11:06:58,2019.11.06,第三週
51位,拳士,Elena,00:45.0,2019.10.31 14:54:55,2019.11.06,第三週
51位,召喚師,蠻妞兒,00:46.30,2019.10.30 21:38:53,2019.11.06,第三週
51位,氣功士,澐綰紗?,00:49.70,2019.10.31 14:34:00,2019.11.06,第三週
51位,咒術師,淺間莉莉絲,00:50.10,2019.10.31 05:17:42,2019.11.06,第三週
51位,鬥士,YilanDora,00:50.80,2019.11.05 20:43:09,2019.11.06,第三週
51位,燐劍士,Kyousuke?,00:53.80,2019.11.01 03:20:51,2019.11.06,第三週
51位,力士,洗碗哥,01:02.40,2019.11.03 18:48:41,2019.11.06,第三週
51位,槍擊士,?花?雨,01:03.40,2019.11.04 20:03:25,2019.11.06,第三週
51位,弓箭手,社會小青年,01:13.70,2019.11.02 17:50:46,2019.11.06,第三週
51位,刺客,蒼無羽,01:18.60,2019.11.02 17:35:19,2019.11.06,第三週
51位,乾坤士,X愛已不再X,01:35.80,2019.11.03 14:29:10,2019.11.06,第三週
52位,劍士,毅天,00:28.60,2019.11.06 01:47:24,2019.11.06,第三週
52位,拳士,寶萬,00:45.0,2019.11.06 00:49:29,2019.11.06,第三週
52位,召喚師,?煌明月,00:46.60,2019.11.02 22:49:05,2019.11.06,第三週
52位,咒術師,?金艾嚴,00:50.20,2019.10.30 23:28:14,2019.11.06,第三週
52位,氣功士,沁雪蝶,00:50.80,2019.11.06 01:28:19,2019.11.06,第三週
