52位,力士,華啟萊,01:01.10,2019.10.16 21:03:32,2019.10.22,第一週
52位,刺客,?狄,01:13.30,2019.10.21 15:10:43,2019.10.22,第一週
52位,弓箭手,馬小歐,01:21.90,2019.10.21 14:11:14,2019.10.22,第一週
52位,乾坤士,秋羽斐心,01:27.50,2019.10.19 04:02:07,2019.10.22,第一週
53位,劍士,萌小桃,00:25.10,2019.10.21 12:44:39,2019.10.22,第一週
53位,鬥士,希琅,00:44.40,2019.10.17 05:20:41,2019.10.22,第一週
53位,召喚師,紫燄喵,00:44.70,2019.10.18 21:06:27,2019.10.22,第一週
53位,拳士,凜果,00:45.80,2019.10.17 19:28:22,2019.10.22,第一週
53位,咒術師,喬子先生,00:47.70,2019.10.16 12:49:15,2019.10.22,第一週
53位,氣功士,Drakevil,00:50.40,2019.10.20 00:19:46,2019.10.22,第一週
53位,燐劍士,Kyousuke?,00:51.70,2019.10.19 01:56:29,2019.10.22,第一週
53位,槍擊士,蘭露茱,00:57.0,2019.10.20 22:18:24,2019.10.22,第一週
53位,力士,鮮干貝薄片沙拉佐柚子醋?,01:01.50,2019.10.20 09:51:54,2019.10.22,第一週
53位,刺客,ShenFan,01:13.50,2019.10.18 23:34:04,2019.10.22,第一週
53位,弓箭手,恭見首,01:23.60,2019.10.22 02:17:16,2019.10.22,第一週
53位,乾坤士,妮德霍格?,01:27.80,2019.10.17 20:51:05,2019.10.22,第一週
54位,劍士,o0絕世佳人0o,00:25.20,2019.10.16 23:34:07,2019.10.22,第一週
54位,鬥士,我只是個計程車司機,00:44.90,2019.10.17 00:27:32,2019.10.22,第一週
54位,召喚師,月色獠牙,00:45.10,2019.10.22 00:29:44,2019.10.22,第一週
54位,拳士,小煌蒂,00:46.0,2019.10.17 19:46:07,2019.10.22,第一週
54位,咒術師,盈月殘花,00:47.70,2019.10.20 19:56:01,2019.10.22,第一週
54位,氣功士,櫻花喵雪,00:50.70,2019.10.19 16:36:48,2019.10.22,第一週
54位,燐劍士,乂凜之殤乂,00:51.90,2019.10.16 15:01:36,2019.10.22,第一週
54位,槍擊士,雪燕冰,00:57.30,2019.10.22 00:10:43,2019.10.22,第一週
54位,力士,白翼小天使,01:01.80,2019.10.18 05:42:16,2019.10.22,第一週
54位,刺客,EcYvLxRm,01:13.60,2019.10.19 13:18:31,2019.10.22,第一週
54位,弓箭手,壞?Baby,01:24.30,2019.10.17 15:31:23,2019.10.22,第一週
54位,乾坤士,水果軍艦,01:28.40,2019.10.16 19:12:26,2019.10.22,第一週
55位,劍士,Aine蕾,00:25.30,2019.10.16 15:33:30,2019.10.22,第一週
55位,鬥士,夜洵櫻,00:44.90,2019.10.17 23:15:11,2019.10.22,第一週
55位,召喚師,evach,00:45.20,2019.10.18 11:22:55,2019.10.22,第一週
55位,拳士,羽琋?,00:46.0,2019.10.18 12:43:54,2019.10.22,第一週
55位,咒術師,Lornabeka,00:47.90,2019.10.20 11:26:08,2019.10.22,第一週
55位,氣功士,友倫嚕嚕,00:51.30,2019.10.22 03:03:36,2019.10.22,第一週
55位,燐劍士,Tendzin,00:52.10,2019.10.17 00:43:00,2019.10.22,第一週
55位,槍擊士,寄樹人猿,00:57.70,2019.10.17 01:49:02,2019.10.22,第一週
55位,力士,來挑戰我吧靈長類,01:01.90,2019.10.17 20:19:02,2019.10.22,第一週
55位,刺客,憶?雨中漫步,01:14.10,2019.10.17 19:39:24,2019.10.22,第一週
55位,弓箭手,皎月夢夜,01:24.60,2019.10.17 14:58:33,2019.10.22,第一週
55位,乾坤士,NifPriskilla,01:29.40,2019.10.17 19:07:47,2019.10.22,第一週
56位,劍士,誰?,00:25.30,2019.10.21 13:04:06,2019.10.22,第一週
56位,鬥士,蜜?捲捲?蜂,00:46.0,2019.10.16 21:38:22,2019.10.22,第一週
56位,拳士,俏麗蒲公英,00:46.50,2019.10.19 22:27:44,2019.10.22,第一週
56位,召喚師,舲舲懿,00:46.70,2019.10.18 08:47:34,2019.10.22,第一週
56位,咒術師,小丹?,00:48.90,2019.10.19 14:57:28,2019.10.22,第一週
56位,氣功士,o仙伯o,00:52.0,2019.10.20 19:13:06,2019.10.22,第一週
56位,燐劍士,右門左衛門,00:52.10,2019.10.18 10:23:25,2019.10.22,第一週
56位,槍擊士,蒂蒂?,00:59.80,2019.10.19 18:05:27,2019.10.22,第一週
56位,力士,喧譁,01:02.20,2019.10.16 11:59:37,2019.10.22,第一週
56位,刺客,凋羽,01:14.40,2019.10.21 21:46:44,2019.10.22,第一週
56位,弓箭手,社會小青年,01:25.20,2019.10.21 12:36:46,2019.10.22,第一週
56位,乾坤士,Pobanwang,01:29.60,2019.10.20 16:05:43,2019.10.22,第一週
57位,劍士,MercedesBenz,00:25.60,2019.10.20 03:09:04,2019.10.22,第一週
57位,鬥士,愛哭?,00:46.50,2019.10.18 11:30:45,2019.10.22,第一週
57位,拳士,微風?,00:47.20,2019.10.17 18:43:30,2019.10.22,第一週
57位,召喚師,包包鵝,00:47.30,2019.10.19 02:32:09,2019.10.22,第一週
57位,咒術師,臻惟,00:49.0,2019.10.17 20:36:47,2019.10.22,第一週
57位,氣功士,墨沁馨馜,00:52.0,2019.10.22 05:53:09,2019.10.22,第一週
57位,燐劍士,?梟,00:52.50,2019.10.20 00:37:07,2019.10.22,第一週
57位,槍擊士,大盜韓普助之噴在你臉上,01:00.80,2019.10.19 19:16:26,2019.10.22,第一週
57位,力士,乂爻乾爻乂,01:02.80,2019.10.17 23:14:44,2019.10.22,第一週
57位,刺客,銀乙,01:14.50,2019.10.17 19:20:22,2019.10.22,第一週
57位,弓箭手,弓神喵OuO,01:25.70,2019.10.17 17:28:42,2019.10.22,第一週
57位,乾坤士,X回憶不在X,01:30.0,2019.10.19 01:37:41,2019.10.22,第一週
58位,劍士,糖芯語兒,00:25.70,2019.10.18 01:57:19,2019.10.22,第一週
58位,鬥士,瞪誰?懷孕?,00:46.60,2019.10.16 12:50:18,2019.10.22,第一週
58位,拳士,尼古拉維奇,00:47.20,2019.10.19 03:58:09,2019.10.22,第一週
58位,召喚師,薇兒??,00:47.40,2019.10.17 06:08:24,2019.10.22,第一週
58位,咒術師,淺伊芯,00:49.70,2019.10.22 00:12:42,2019.10.22,第一週
58位,氣功士,美人櫻,00:52.10,2019.10.16 21:41:47,2019.10.22,第一週
58位,燐劍士,鏡之水底,00:53.10,2019.10.21 20:30:23,2019.10.22,第一週
58位,槍擊士,我愛阿樂,01:01.0,2019.10.17 09:53:43,2019.10.22,第一週
58位,力士,洗碗哥,01:03.10,2019.10.20 00:56:42,2019.10.22,第一週
58位,刺客,心之憧憬,01:14.80,2019.10.21 18:13:28,2019.10.22,第一週
58位,弓箭手,好了別再射啦,01:25.70,2019.10.20 15:49:26,2019.10.22,第一週
58位,乾坤士,花言帥,01:31.90,2019.10.20 13:31:28,2019.10.22,第一週
59位,劍士,LianLast,00:25.90,2019.10.17 23:59:30,2019.10.22,第一週
59位,鬥士,女子豸苗,00:46.90,2019.10.16 23:11:37,2019.10.22,第一週
59位,拳士,勀獅,00:47.50,2019.10.17 16:28:50,2019.10.22,第一週
59位,召喚師,叡麟?,00:47.70,2019.10.21 10:36:51,2019.10.22,第一週
59位,咒術師,凝雪晨?,00:50.50,2019.10.19 03:03:48,2019.10.22,第一週
59位,氣功士,琰花?,00:52.60,2019.10.19 19:34:34,2019.10.22,第一週
59位,燐劍士,?凍豆腐,00:53.20,2019.10.17 00:44:43,2019.10.22,第一週
59位,槍擊士,C恩o,01:01.90,2019.10.16 20:29:13,2019.10.22,第一週
59位,力士,水?寒?,01:03.80,2019.10.19 18:18:52,2019.10.22,第一週
59位,刺客,千夜九狐,01:15.20,2019.10.21 12:41:41,2019.10.22,第一週
59位,弓箭手,蔥喵,01:26.0,2019.10.18 01:10:35,2019.10.22,第一週
59位,乾坤士,激?白毛,01:33.20,2019.10.17 19:17:57,2019.10.22,第一週
60位,劍士,璇玥?,00:26.30,2019.10.17 17:47:32,2019.10.22,第一週
60位,鬥士,域劍士,00:46.90,2019.10.16 23:50:14,2019.10.22,第一週
60位,拳士,美乃滋土司,00:47.70,2019.10.19 14:06:01,2019.10.22,第一週
60位,召喚師,蠻妞兒,00:48.60,2019.10.19 22:06:09,2019.10.22,第一週
60位,咒術師,0少囉嗦0,00:50.90,2019.10.17 07:48:46,2019.10.22,第一週
60位,氣功士,琉冥,00:52.80,2019.10.17 18:12:38,2019.10.22,第一週
60位,燐劍士,?醒?分,00:53.30,2019.10.16 23:24:10,2019.10.22,第一週
60位,槍擊士,小乖?,01:01.90,2019.10.17 00:01:32,2019.10.22,第一週
60位,力士,布卡碰??,01:04.40,2019.10.17 18:48:04,2019.10.22,第一週
60位,刺客,蒼色幻影,01:16.30,2019.10.20 13:47:00,2019.10.22,第一週
60位,弓箭手,弓獨聲?藝展,01:26.80,2019.10.17 20:31:46,2019.10.22,第一週
60位,乾坤士,任涼風,01:35.10,2019.10.17 14:00:56,2019.10.22,第一週
61位,劍士,熱可可加辣辣,00:27.10,2019.10.17 20:36:03,2019.10.22,第一週
61位,鬥士,炙燒牛小排丼飯,00:46.90,2019.10.22 01:14:29,2019.10.22,第一週
61位,拳士,寶萬,00:48.70,2019.10.17 19:19:15,2019.10.22,第一週
61位,召喚師,墨夜香,00:48.80,2019.10.20 12:53:04,2019.10.22,第一週
61位,咒術師,?寶可夢?,00:50.90,2019.10.19 01:47:04,2019.10.22,第一週
61位,氣功士,秋默甦,00:52.90,2019.10.20 13:46:19,2019.10.22,第一週
61位,燐劍士,咬糖糖?,00:54.0,2019.10.19 00:12:28,2019.10.22,第一週
61位,槍擊士,我妻善逸?,01:02.0,2019.10.16 14:11:32,2019.10.22,第一週
61位,力士,染?香?,01:04.70,2019.10.18 23:04:37,2019.10.22,第一週
61位,刺客,laybao,01:16.40,2019.10.19 18:09:56,2019.10.22,第一週
61位,弓箭手,RubyTears,01:27.30,2019.10.17 22:20:28,2019.10.22,第一週
61位,乾坤士,琴寧,01:36.50,2019.10.21 19:41:23,2019.10.22,第一週
62位,劍士,熾?靛?,00:27.10,2019.10.20 05:25:41,2019.10.22,第一週
62位,鬥士,壞?寶貝,00:47.70,2019.10.17 23:52:47,2019.10.22,第一週
62位,拳士,傲宇情,00:48.80,2019.10.19 04:46:05,2019.10.22,第一週
62位,召喚師,?小雛菊,00:49.0,2019.10.20 19:05:25,2019.10.22,第一週
62位,咒術師,Ooo萌ooO,00:51.0,2019.10.20 16:04:27,2019.10.22,第一週
62位,氣功士,宮伝,00:53.20,2019.10.17 19:02:36,2019.10.22,第一週
62位,燐劍士,別彈我耳朵,00:54.20,2019.10.18 18:40:53,2019.10.22,第一週
62位,槍擊士,卡魯秋,01:02.20,2019.10.22 03:26:41,2019.10.22,第一週
62位,力士,Winter東東,01:04.80,2019.10.21 07:06:33,2019.10.22,第一週
62位,刺客,鴨魅嗲,01:16.70,2019.10.17 04:47:53,2019.10.22,第一週
62位,弓箭手,白乃莉凜,01:28.10,2019.10.17 16:57:56,2019.10.22,第一週
62位,乾坤士,人偶姐姐,01:36.70,2019.10.21 12:41:07,2019.10.22,第一週
63位,劍士,娜娜姐姐?,00:27.50,2019.10.18 08:41:20,2019.10.22,第一週
63位,鬥士,殤花?,00:47.80,2019.10.21 01:32:03,2019.10.22,第一週
63位,召喚師,小神官,00:49.20,2019.10.18 11:39:11,2019.10.22,第一週
63位,拳士,立川湊,00:49.70,2019.10.17 22:55:11,2019.10.22,第一週
63位,咒術師,?小肥雪,00:51.30,2019.10.18 10:00:58,2019.10.22,第一週
63位,氣功士,女乃走召車欠,00:53.60,2019.10.20 00:50:44,2019.10.22,第一週
63位,燐劍士,曉劍劍,00:54.50,2019.10.21 12:56:28,2019.10.22,第一週
63位,槍擊士,戰國?,01:02.60,2019.10.19 11:32:23,2019.10.22,第一週
63位,力士,央羽,01:05.40,2019.10.16 22:28:19,2019.10.22,第一週
63位,刺客,絕世之色,01:17.70,2019.10.20 12:59:23,2019.10.22,第一週
63位,弓箭手,?髒髒,01:28.90,2019.10.21 22:45:28,2019.10.22,第一週
63位,乾坤士,夜下赤瞳,01:38.20,2019.10.21 20:31:51,2019.10.22,第一週
64位,劍士,?小肥酥,00:27.50,2019.10.20 19:53:31,2019.10.22,第一週
64位,鬥士,??小?,00:49.20,2019.10.22 03:47:47,2019.10.22,第一週
64位,召喚師,Courageous,00:49.30,2019.10.19 23:39:09,2019.10.22,第一週
64位,拳士,名刀?鳴鴻,00:50.50,2019.10.18 18:30:32,2019.10.22,第一週
64位,咒術師,嘎月月?,00:51.90,2019.10.18 02:07:31,2019.10.22,第一週
64位,氣功士,洪爺?,00:53.60,2019.10.20 12:00:59,2019.10.22,第一週
64位,燐劍士,糰子?,00:54.80,2019.10.18 11:31:40,2019.10.22,第一週
64位,槍擊士,皮030蛋,01:03.0,2019.10.16 23:15:43,2019.10.22,第一週
64位,力士,幻想之扉,01:05.40,2019.10.16 23:01:35,2019.10.22,第一週
64位,刺客,幽劍姬,01:18.90,2019.10.21 22:15:48,2019.10.22,第一週
64位,弓箭手,霜??,01:30.30,2019.10.20 12:24:24,2019.10.22,第一週
64位,乾坤士,精靈守護者,01:38.60,2019.10.18 18:59:39,2019.10.22,第一週
65位,劍士,毅天,00:27.70,2019.10.19 01:14:09,2019.10.22,第一週
65位,召喚師,暗火舞,00:49.40,2019.10.19 19:04:23,2019.10.22,第一週
65位,鬥士,君篁,00:49.50,2019.10.19 11:27:17,2019.10.22,第一週
65位,拳士,紫月?嵐,00:50.50,2019.10.20 08:03:20,2019.10.22,第一週
65位,咒術師,Arde,00:52.80,2019.10.17 10:08:35,2019.10.22,第一週
65位,氣功士,DeEpSeA?TF,00:54.30,2019.10.17 01:54:12,2019.10.22,第一週
65位,燐劍士,Squirrel?雪月,00:54.80,2019.10.18 13:59:22,2019.10.22,第一週
65位,槍擊士,鳥仔蛋,01:03.80,2019.10.20 12:08:03,2019.10.22,第一週
65位,力士,艷小妞,01:05.80,2019.10.19 13:25:53,2019.10.22,第一週
65位,刺客,billywu,01:19.0,2019.10.19 21:37:52,2019.10.22,第一週
65位,弓箭手,朕?射妮無罪,01:30.50,2019.10.18 10:22:27,2019.10.22,第一週
65位,乾坤士,洢熙,01:40.70,2019.10.16 15:55:57,2019.10.22,第一週
66位,劍士,月光下沉睡,00:27.80,2019.10.19 12:28:08,2019.10.22,第一週
66位,召喚師,肥嘟嘟?,00:49.50,2019.10.18 23:31:18,2019.10.22,第一週
66位,鬥士,南宮問情,00:49.60,2019.10.16 23:07:12,2019.10.22,第一週
66位,拳士,是否唯一,00:50.70,2019.10.19 18:07:21,2019.10.22,第一週
66位,咒術師,阿雪QuQ,00:52.80,2019.10.19 13:20:49,2019.10.22,第一週
66位,氣功士,咕?,00:54.60,2019.10.21 19:39:58,2019.10.22,第一週
66位,燐劍士,妳的名子?,00:55.80,2019.10.18 15:50:35,2019.10.22,第一週
66位,槍擊士,巫北帕,01:03.90,2019.10.18 01:04:16,2019.10.22,第一週
66位,力士,舞潔,01:06.10,2019.10.17 20:06:34,2019.10.22,第一週
66位,刺客,星辰幽幻z,01:19.20,2019.10.20 02:19:20,2019.10.22,第一週
66位,弓箭手,布丁糕,01:30.50,2019.10.20 01:40:32,2019.10.22,第一週
66位,乾坤士,陌水深,01:41.50,2019.10.17 20:55:13,2019.10.22,第一週
67位,劍士,會嬉會鬧的俏皮小女孩,00:27.90,2019.10.21 19:46:33,2019.10.22,第一週
67位,召喚師,封心人,00:49.70,2019.10.22 05:51:14,2019.10.22,第一週
67位,拳士,布萊克威爾,00:51.50,2019.10.17 18:16:03,2019.10.22,第一週
67位,鬥士,聲雨竹,00:51.80,2019.10.20 14:31:02,2019.10.22,第一週
67位,咒術師,芙梓,00:53.10,2019.10.22 00:45:19,2019.10.22,第一週
67位,氣功士,蜂蜜草莓冰淇淋,00:54.90,2019.10.20 23:51:04,2019.10.22,第一週
67位,燐劍士,玥惶,00:56.70,2019.10.17 20:50:09,2019.10.22,第一週
67位,槍擊士,神之手?加藤鷹,01:05.90,2019.10.19 19:51:15,2019.10.22,第一週
67位,力士,型人,01:06.20,2019.10.17 21:21:45,2019.10.22,第一週
67位,刺客,曹胖胖,01:19.90,2019.10.16 20:31:01,2019.10.22,第一週
67位,弓箭手,煙火烈酒OuO,01:31.40,2019.10.19 12:39:19,2019.10.22,第一週
67位,乾坤士,牛奶雪糕,01:42.30,2019.10.19 13:48:57,2019.10.22,第一週
68位,劍士,忒小星o,00:28.70,2019.10.20 15:31:59,2019.10.22,第一週
68位,召喚師,青碧?,00:49.90,2019.10.17 01:19:07,2019.10.22,第一週
68位,拳士,Rucy,00:51.50,2019.10.20 12:52:47,2019.10.22,第一週
68位,鬥士,你看這把劍它又長又寬,00:52.0,2019.10.16 14:03:39,2019.10.22,第一週
68位,咒術師,茶樹精油,00:53.30,2019.10.16 23:07:59,2019.10.22,第一週
68位,氣功士,Pirin,00:55.10,2019.10.20 23:26:37,2019.10.22,第一週
68位,燐劍士,拿聖經砸佛陀,00:56.70,2019.10.20 10:56:22,2019.10.22,第一週
68位,槍擊士,無愛0o,01:06.20,2019.10.19 22:48:00,2019.10.22,第一週
68位,力士,NEET姬,01:06.90,2019.10.17 23:28:47,2019.10.22,第一週
68位,刺客,夜悠,01:20.10,2019.10.20 05:59:02,2019.10.22,第一週
68位,弓箭手,漪戀And紫陽花,01:32.40,2019.10.17 18:37:41,2019.10.22,第一週
68位,乾坤士,?玴?,01:43.80,2019.10.19 02:36:44,2019.10.22,第一週
69位,劍士,璃羽紗,00:29.30,2019.10.17 03:30:56,2019.10.22,第一週
69位,召喚師,Shadow?微光,00:50.10,2019.10.18 08:06:12,2019.10.22,第一週
69位,拳士,??,00:51.60,2019.10.16 18:42:42,2019.10.22,第一週
69位,咒術師,悅?,00:53.30,2019.10.21 12:19:51,2019.10.22,第一週
69位,鬥士,hungyu,00:55.0,2019.10.17 22:46:42,2019.10.22,第一週
69位,氣功士,秋悠嫣姬,00:56.0,2019.10.16 23:39:53,2019.10.22,第一週
69位,燐劍士,櫻閃,00:56.80,2019.10.16 13:02:11,2019.10.22,第一週
69位,槍擊士,辣妹愛玩槍,01:06.60,2019.10.16 23:29:19,2019.10.22,第一週
69位,力士,喵陶陶,01:07.20,2019.10.21 20:25:42,2019.10.22,第一週
69位,刺客,不過就是ID,01:20.40,2019.10.17 21:40:12,2019.10.22,第一週
69位,弓箭手,越來越凌,01:33.60,2019.10.18 19:39:43,2019.10.22,第一週
69位,乾坤士,包包丸子頭,01:47.60,2019.10.19 16:03:14,2019.10.22,第一週
70位,劍士,ojamajo,00:29.60,2019.10.16 21:42:36,2019.10.22,第一週
70位,召喚師,小?琉,00:50.60,2019.10.16 23:09:12,2019.10.22,第一週
70位,拳士,?柆,00:52.10,2019.10.20 20:45:21,2019.10.22,第一週
70位,咒術師,焦糖烤布蕾?,00:53.40,2019.10.21 23:47:23,2019.10.22,第一週
70位,鬥士,熊GARY?,00:55.50,2019.10.18 09:22:13,2019.10.22,第一週
70位,氣功士,甜漾羽芯,00:56.80,2019.10.19 09:45:30,2019.10.22,第一週
70位,燐劍士,妮塔莎莉,00:57.20,2019.10.17 17:57:04,2019.10.22,第一週
70位,槍擊士,凌天煜,01:07.50,2019.10.18 01:37:11,2019.10.22,第一週
70位,力士,紫村影丸,01:08.40,2019.10.18 12:53:44,2019.10.22,第一週
70位,刺客,修羅翎,01:20.80,2019.10.21 21:59:58,2019.10.22,第一週
70位,弓箭手,禮志,01:33.60,2019.10.18 23:56:08,2019.10.22,第一週
70位,乾坤士,乂乂震動魔法棒乂乂,01:48.20,2019.10.16 11:39:29,2019.10.22,第一週
71位,劍士,野草?,00:29.70,2019.10.20 12:41:39,2019.10.22,第一週
71位,召喚師,依蝶兒,00:51.0,2019.10.19 15:20:43,2019.10.22,第一週
71位,拳士,如夢令,00:52.30,2019.10.17 23:46:50,2019.10.22,第一週
71位,咒術師,六月風飛白雪霜,00:53.60,2019.10.19 22:22:14,2019.10.22,第一週
71位,鬥士,雲天?,00:55.90,2019.10.16 16:38:58,2019.10.22,第一週
71位,氣功士,流飄,00:57.30,2019.10.16 22:48:06,2019.10.22,第一週
71位,燐劍士,公主道六獵人,00:57.30,2019.10.20 21:05:57,2019.10.22,第一週
71位,槍擊士,空白白白?,01:08.40,2019.10.21 23:04:03,2019.10.22,第一週
71位,力士,吳剛,01:08.50,2019.10.19 18:36:29,2019.10.22,第一週
71位,刺客,沉默的兩分鐘,01:21.40,2019.10.16 21:23:19,2019.10.22,第一週
71位,弓箭手,老娘錢多開豐田錢少開寶馬,01:34.50,2019.10.19 15:47:56,2019.10.22,第一週
71位,乾坤士,涼偑,01:49.30,2019.10.19 14:42:05,2019.10.22,第一週
72位,劍士,陽?,00:29.70,2019.10.21 03:42:21,2019.10.22,第一週
72位,召喚師,筑璃?,00:51.40,2019.10.19 16:21:52,2019.10.22,第一週
72位,拳士,智乃醬??Chino??,00:52.50,2019.10.19 14:25:55,2019.10.22,第一週
72位,咒術師,五十二式,00:53.70,2019.10.16 17:35:43,2019.10.22,第一週
72位,鬥士,荔枝蜂蜜,00:55.90,2019.10.20 18:59:05,2019.10.22,第一週
72位,燐劍士,阿不就好慢慢,00:57.30,2019.10.21 23:26:03,2019.10.22,第一週
72位,氣功士,凜穆,00:57.50,2019.10.16 23:40:55,2019.10.22,第一週
72位,槍擊士,火玄石包的名子,01:08.50,2019.10.17 19:28:58,2019.10.22,第一週
72位,力士,LeSun,01:09.30,2019.10.20 14:17:00,2019.10.22,第一週
72位,刺客,IceBlueA,01:22.50,2019.10.16 17:57:42,2019.10.22,第一週
72位,弓箭手,覺筱赫,01:34.80,2019.10.21 14:51:01,2019.10.22,第一週
72位,乾坤士,X愛已不再X,01:49.40,2019.10.18 13:20:43,2019.10.22,第一週
73位,劍士,你是不是有病R,00:30.10,2019.10.20 11:34:38,2019.10.22,第一週
73位,召喚師,冷語晴,00:51.50,2019.10.21 00:57:20,2019.10.22,第一週
73位,拳士,岩煌,00:52.80,2019.10.16 21:44:03,2019.10.22,第一週
73位,咒術師,楓晴夜,00:53.90,2019.10.18 20:37:14,2019.10.22,第一週
73位,鬥士,??小?哥,00:56.10,2019.10.19 09:30:06,2019.10.22,第一週
73位,氣功士,韓墨,00:57.60,2019.10.17 22:40:27,2019.10.22,第一週
73位,燐劍士,燁茴,00:57.60,2019.10.16 22:23:02,2019.10.22,第一週
73位,槍擊士,珂珂芯,01:08.70,2019.10.21 14:43:31,2019.10.22,第一週
73位,力士,瘋和尚也有拿斧頭的今天,01:09.90,2019.10.19 23:13:01,2019.10.22,第一週
73位,刺客,Oh一FAT,01:22.60,2019.10.18 17:20:17,2019.10.22,第一週
73位,弓箭手,黎塞留?,01:34.90,2019.10.17 00:46:08,2019.10.22,第一週
73位,乾坤士,向宇宙下訂單逼逼,01:49.70,2019.10.19 18:28:05,2019.10.22,第一週
74位,劍士,酥維儂,00:30.20,2019.10.20 06:39:40,2019.10.22,第一週
74位,召喚師,棉花糖果,00:51.60,2019.10.21 22:00:32,2019.10.22,第一週
74位,拳士,煉赤音,00:52.80,2019.10.17 20:50:25,2019.10.22,第一週
74位,咒術師,梅子綠雪泡o,00:54.70,2019.10.21 22:49:11,2019.10.22,第一週
74位,鬥士,老闆?,00:57.20,2019.10.21 21:56:37,2019.10.22,第一週
74位,氣功士,澪?,00:57.80,2019.10.16 16:15:45,2019.10.22,第一週
74位,燐劍士,嵐流星,00:57.90,2019.10.20 18:18:12,2019.10.22,第一週
74位,槍擊士,Ashura翎羽,01:08.90,2019.10.18 22:46:18,2019.10.22,第一週
74位,力士,飛腸杏韻,01:10.0,2019.10.18 13:20:26,2019.10.22,第一週
74位,刺客,?式?,01:23.40,2019.10.17 15:36:53,2019.10.22,第一週
74位,弓箭手,勇敢的阿庫婭,01:35.20,2019.10.18 19:25:09,2019.10.22,第一週
74位,乾坤士,漼溰,01:50.10,2019.10.16 21:21:19,2019.10.22,第一週
75位,劍士,小淚殤,00:30.40,2019.10.16 22:22:38,2019.10.22,第一週
75位,召喚師,柚子木羲,00:52.10,2019.10.16 19:09:05,2019.10.22,第一週
75位,拳士,好冷哦?,00:52.80,2019.10.18 19:39:07,2019.10.22,第一週
75位,咒術師,皮咖啾,00:54.90,2019.10.19 19:15:42,2019.10.22,第一週
75位,鬥士,?臉滾鍵盤,00:57.40,2019.10.19 21:23:08,2019.10.22,第一週
75位,燐劍士,雪舞明月夜,00:58.90,2019.10.19 01:37:00,2019.10.22,第一週
75位,氣功士,InFlamess,00:59.0,2019.10.17 18:49:45,2019.10.22,第一週
75位,槍擊士,Berrypewpew,01:09.60,2019.10.19 18:14:53,2019.10.22,第一週
75位,力士,希梅爾,01:10.20,2019.10.18 05:06:42,2019.10.22,第一週
75位,刺客,SPIRITWIND,01:23.50,2019.10.19 15:38:22,2019.10.22,第一週
75位,弓箭手,雪芍,01:35.30,2019.10.20 00:43:10,2019.10.22,第一週
75位,乾坤士,娮寶寶,01:50.10,2019.10.16 22:09:30,2019.10.22,第一週
76位,劍士,曉澄,00:31.0,2019.10.16 21:02:35,2019.10.22,第一週
76位,召喚師,給我胖次,00:52.20,2019.10.21 20:01:02,2019.10.22,第一週
76位,拳士,LouiseClyne,00:53.0,2019.10.17 00:39:43,2019.10.22,第一週
76位,咒術師,淺間莉莉絲,00:55.0,2019.10.20 19:00:04,2019.10.22,第一週
76位,鬥士,?阿楠楠?,00:57.60,2019.10.20 23:22:39,2019.10.22,第一週
76位,燐劍士,bdfangay,00:59.20,2019.10.17 18:58:36,2019.10.22,第一週
76位,氣功士,Magic小短腿,00:59.90,2019.10.17 14:21:43,2019.10.22,第一週
76位,槍擊士,槍王周澤凱,01:09.60,2019.10.20 00:34:15,2019.10.22,第一週
76位,力士,台科l自爆流KOG,01:11.90,2019.10.16 12:38:55,2019.10.22,第一週
76位,刺客,Fayard琉璃,01:23.50,2019.10.20 10:14:17,2019.10.22,第一週
76位,弓箭手,羽鏡鷹,01:36.20,2019.10.21 15:52:35,2019.10.22,第一週
76位,乾坤士,楓飛殺,01:51.10,2019.10.20 21:45:29,2019.10.22,第一週
77位,劍士,涼瑀?,00:31.10,2019.10.19 18:22:00,2019.10.22,第一週
77位,召喚師,貝殼俏俏,00:52.30,2019.10.20 13:00:02,2019.10.22,第一週
77位,拳士,枕頭山掌門人,00:53.20,2019.10.17 15:05:15,2019.10.22,第一週
77位,咒術師,楓非,00:55.60,2019.10.18 21:57:19,2019.10.22,第一週
77位,鬥士,?七,00:57.90,2019.10.17 00:40:36,2019.10.22,第一週
77位,燐劍士,冰之璇舞,00:59.30,2019.10.21 00:21:13,2019.10.22,第一週
77位,氣功士,神奇的雞蛋,01:00.40,2019.10.16 17:00:57,2019.10.22,第一週
77位,槍擊士,南宮韻,01:09.70,2019.10.20 16:12:22,2019.10.22,第一週
77位,力士,搖滾雪碧,01:11.90,2019.10.18 21:59:35,2019.10.22,第一週
77位,刺客,Lusa,01:23.60,2019.10.18 16:50:01,2019.10.22,第一週
77位,弓箭手,3Q戰神,01:36.60,2019.10.21 19:21:19,2019.10.22,第一週
77位,乾坤士,貪啃奇吃你妹,01:52.0,2019.10.17 18:30:46,2019.10.22,第一週
78位,劍士,聖楓戀斯,00:31.30,2019.10.19 12:36:58,2019.10.22,第一週
78位,召喚師,泠欷,00:52.60,2019.10.17 16:32:33,2019.10.22,第一週
78位,拳士,莉絲特,00:53.30,2019.10.16 14:02:07,2019.10.22,第一週
78位,咒術師,夏楓?,00:56.10,2019.10.20 10:56:13,2019.10.22,第一週
78位,鬥士,貪吃小福尼,00:58.10,2019.10.16 15:37:30,2019.10.22,第一週
